[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
48,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,801,12,41,10,471,80,8998,483
50,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,661,9,34,10,472,85,8087.5,481
49,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,12,37,10,462,103,8062,474
51,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,10,37,15,477,123,8879,487
52,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,701,10,36,20,471,180,7837,481
54,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,701,15,36,12,464,129,8168.5,479
53,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,761,10,39,17,461,160,9293,471
55,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,701,8,36,21,469,123,8091.5,477
56,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,761,12,39,10,465,115,9381,477
58,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,641,9,33,21,471,206,7132,480
57,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,841,9,43,6,471,78,9472.5,480
59,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,781,10,40,15,473,92,7492.5,483
60,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,721,8,37,13,468,89,7873,476
64,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,15,34,9,468,87,7293.25,483
62,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,681,11,35,7,464,93,6987.25,475
66,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,581,13,30,26,464,125,5609.5,477
65,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,14,36,8,472,110,7041.75,486
61,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,781,18,40,14,463,116,8313.75,481
63,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,761,12,39,9,472,75,7749.75,484
67,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,681,9,35,12,467,113,6786,476
69,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,601,8,31,7,475,106,6142,483
68,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,781,17,40,15,462,95,8329.75,479
70,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,11,36,15,468,82,7555.75,479
72,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,9,36,10,467,98,6829.75,476
71,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,741,15,38,7,457,77,8016.25,472
75,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,12,34,17,466,99,6828,478
77,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,13,34,5,471,62,7370,484
73,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,8,37,12,478,162,7768.5,486
76,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,701,6,36,27,479,129,7940,485
78,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,7,34,15,474,144,6877.25,481
74,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,13,37,16,465,145,6542.75,478
79,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,641,13,33,12,474,91,6733.25,487
80,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,781,13,40,7,468,80,7542.25,481
81,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,741,9,38,6,474,70,7715,483
82,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,681,12,35,10,472,128,7005,484
83,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,15,34,21,468,136,6854,483
84,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,721,16,37,7,460,91,7470.5,476
88,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,661,13,34,19,464,150,6187.5,477
89,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,761,9,39,11,464,98,8301.25,473
85,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,801,5,41,11,474,82,7594.5,479
86,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,781,6,40,11,479,108,7281.75,485
87,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,781,11,40,7,470,120,9084.75,481
90,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,781,14,40,8,465,78,7527.75,479
91,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,841,8,43,9,465,95,12042.5,473
93,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,18,40,30,460,161,9702,478
92,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,9,40,7,462,75,9916.5,471
94,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,801,6,41,13,469,107,9935.5,475
95,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,12,38,12,450,151,8922.5,462
96,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,12,39,8,458,88,10818.5,470
97,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,14,40,11,462,135,9751.5,476
98,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,721,15,37,9,446,91,10362,461
99,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,13,38,26,467,259,10758.5,480
100,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,741,7,38,10,470,88,10548,477
102,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,721,17,37,8,455,123,8923.5,472
101,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,10,40,32,450,225,10701,460
103,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,701,11,36,17,462,142,9423.5,473
104,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,761,15,39,14,448,91,9315.5,463
