"[run number]","deterrents","detection_sick_people","security_measures","proportion_retired","people","_network_type","_nodes","proportion_paranoid","proportion_worker","infectious_rate","duration","discovery_type","lockdown_type","proportion_student","stability-factor","proportion_skeptic","[step]","n_of_death","days","count turtles with [spreader? = true]","count turtles with [color = gray]","count turtles with [notp? = true]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"199","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","2801","14","141","21","484","152","0","498"
"200","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","2541","10","128","17","480","172","0","490"
"201","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2261","14","114","11","417","136","37638","431"
"204","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2741","9","138","12","420","90","45813.5","429"
"202","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3201","8","161","11","443","89","53513","451"
"206","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3101","12","156","12","410","119","51712","422"
"207","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2881","12","145","8","406","93","48088.5","418"
"209","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2181","8","110","10","445","82","36493.5","453"
"208","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3041","11","153","12","413","120","50811","424"
"212","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2401","6","121","8","438","94","40276","444"
"211","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2301","10","116","14","407","104","38459","417"
"203","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","4421","13","222","12","435","139","73374","448"
"205","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","4821","8","242","25","423","164","80578","431"
"210","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3681","7","185","14","425","162","61605.5","432"
"215","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2341","10","118","12","437","81","39142","447"
"219","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1441","5","73","4","396","70","24234","401"
"222","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1561","8","79","13","395","111","26201.5","403"
"214","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3381","10","170","7","426","105","56462.5","436"
"213","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","5401","13","271","19","427","189","89756","440"
"221","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2821","7","142","13","444","86","47217","451"
"218","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3601","8","181","19","446","156","60337","454"
"220","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","4261","8","214","22","415","161","71243.5","423"
"224","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2801","11","141","8","435","79","46767.5","446"
"226","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2401","11","121","22","448","107","40092","459"
"223","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","4121","10","207","20","410","126","68894","420"
"225","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3021","8","152","7","439","85","50600","447"
"230","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1481","9","75","14","411","67","24819","420"
"228","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2781","10","140","7","388","166","46506.5","398"
"231","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1541","11","78","12","417","114","25750.5","428"
"227","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3801","10","191","14","430","90","63544","440"
"229","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3001","13","151","16","406","158","49913.5","419"
"233","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1961","7","99","20","411","128","32902","418"
"217","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","8501","11","426","31","429","291","141717","440"
"235","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2321","8","117","13","430","81","38864","438"
"236","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1841","7","93","16","402","95","30920.5","409"
"238","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2061","15","104","16","408","100","34229","423"
"234","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3161","10","159","10","440","84","52732","450"
"237","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2401","10","121","6","406","72","40117.5","416"
"232","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","4681","13","235","11","426","91","77789.5","439"
"242","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1961","11","99","9","434","85","32808.5","445"
"216","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","12281","9","615","41","420","356","205427.5","429"
"241","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3021","7","152","11","409","97","50518","416"
"244","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1661","7","84","10","419","91","27874.5","426"
"239","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","4241","14","213","14","428","118","70403.5","442"
"245","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2581","12","130","8","413","71","43050","425"
"247","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2801","7","141","9","424","118","46888","431"
"250","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2121","8","107","13","432","84","35536","440"
"249","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3841","5","193","13","415","125","64154.5","420"
"255","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1081","10","55","12","460","78","7435.5","470"
"248","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","4321","11","217","12","438","118","72103","449"
"246","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","4621","8","232","33","411","235","77262","419"
"243","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","5381","10","270","19","453","216","89876","463"
"251","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3001","6","151","20","477","176","20716.5","483"
"252","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3081","11","155","13","479","113","20912.5","490"
"253","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3061","10","154","16","473","143","20873.5","483"
"256","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2481","7","125","7","486","87","17095","493"
"254","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3221","12","162","15","478","109","21813.5","490"
"261","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1301","8","66","8","468","70","8976.5","476"
"240","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","9101","16","456","27","430","223","151117.5","446"
"262","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1821","12","92","13","474","94","12382","486"
"260","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2441","10","123","13","479","113","16652","489"
"258","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3521","15","177","22","472","163","23629","487"
"265","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2161","10","109","10","474","101","14806","484"
"263","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3081","8","155","9","478","133","21171.5","486"
"257","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","4421","13","222","22","467","202","30035.5","480"
"264","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2681","11","135","10","479","80","18239.5","490"
"266","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2061","12","104","2","473","76","14077","485"
"270","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1321","13","67","14","460","111","8899.5","473"
"259","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","5121","13","257","27","474","232","34636.5","487"
"267","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3561","15","179","19","461","172","23882.5","476"
"271","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2841","7","143","2","483","78","19495","490"
"276","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2121","16","107","6","476","78","14288.5","492"
"268","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","4101","13","206","21","474","180","27674","487"
"275","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2661","15","134","10","476","81","17903","491"
"277","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2141","10","108","12","478","96","14498.5","488"
"273","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3481","13","175","24","471","161","23533.5","484"
"278","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1901","13","96","17","456","110","12891","469"
"269","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","4881","11","245","19","478","223","33387.5","489"
"274","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3701","11","186","36","481","200","25101","492"
"272","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","5581","7","280","32","470","284","38420.5","477"
"279","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2641","7","133","14","487","104","18124.5","494"
"283","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2181","16","110","12","471","104","14740","487"
"280","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2781","16","140","15","468","130","18718.5","484"
"281","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2341","16","118","16","467","126","15790","483"
"284","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2101","8","106","8","471","93","14450.5","479"
"289","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1621","14","82","8","466","85","10996.5","480"
"282","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3161","15","159","11","468","141","21267.5","483"
"287","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1881","11","95","12","479","116","12867","490"
"285","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3021","17","152","14","475","113","20186","492"
"286","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2561","13","129","8","478","83","17348","491"
"288","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3501","14","176","14","472","180","23672","486"
"291","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3141","19","158","10","474","107","20832.5","493"
"296","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1601","13","81","10","458","106","10893.5","471"
"290","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3761","18","189","25","472","164","25048.5","490"
"293","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2321","13","117","22","461","152","15755","474"
"292","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2621","9","132","12","481","121","17942.5","490"
"297","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1841","9","93","8","473","86","12629.5","482"
"294","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3561","10","179","26","482","188","24194.5","492"
"299","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2541","9","128","10","479","100","17369.5","488"
"295","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3361","10","169","20","479","171","22894.5","489"
"300","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2681","9","135","6","477","72","18301.5","486"
"298","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","3061","8","154","13","481","128","21009","489"
"301","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2921","12","147","11","441","90","48545","453"
"306","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2341","15","118","18","408","108","38902.5","423"
"305","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2921","9","147","5","439","77","48545","448"
"303","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3661","15","184","13","443","111","60847.5","458"
"304","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4521","15","227","20","415","188","75145","430"
"307","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3701","13","186","7","443","129","61512.5","456"
"309","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3081","12","155","9","457","89","51205","469"
"302","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","5041","16","253","16","444","151","83790","460"
"312","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3321","10","167","12","413","111","55195","423"
"308","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4101","13","206","29","382","211","67830","395"
"311","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3741","8","188","16","447","91","62177.5","455"
"314","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1921","16","97","7","415","94","31920","431"
"310","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","5301","15","266","11","435","190","88112.5","450"
"315","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2301","17","116","17","417","100","38237.5","434"
"318","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2401","9","121","11","433","135","39900","442"
"313","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4701","10","236","5","448","68","78137.5","458"
"319","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2641","8","133","6","450","96","43890","458"
"322","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1821","13","92","8","426","63","30257.5","439"
"317","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4001","15","201","10","451","111","66500","466"
"321","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2541","11","128","8","438","76","42227.5","449"
"316","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","5841","14","293","15","442","153","97090","456"
"320","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4221","18","212","6","432","80","70157.5","450"
"325","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2621","6","132","12","442","108","43557.5","448"
"326","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3221","5","162","12","447","99","53532.5","452"
"323","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4581","9","230","21","463","173","76142.5","472"
"324","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4801","10","241","23","439","180","79800","449"
"327","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3601","19","181","9","420","86","59850","439"
"328","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2601","11","131","7","449","93","43225","460"
"330","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3681","6","185","9","443","88","61180","449"
"329","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4101","12","206","5","429","79","68162.5","441"
"333","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2781","10","140","14","420","127","46217.5","430"
"331","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4261","7","214","12","441","96","70822.5","448"
"335","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3581","10","180","13","431","122","59517.5","441"
"332","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","5141","8","258","20","439","143","85452.5","447"
"334","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3701","9","186","10","438","90","61512.5","447"
"340","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2301","13","116","10","414","89","38237.5","427"
"337","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2941","12","148","19","439","143","48877.5","451"
"339","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2701","12","136","12","428","76","44887.5","440"
"338","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4041","16","203","8","427","164","67165","443"
"344","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2861","15","144","17","415","111","47547.5","430"
"336","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4521","14","227","13","430","124","75145","444"
"345","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1961","12","99","6","415","82","32585","427"
"350","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2321","15","117","11","434","82","38570","449"
"341","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4681","10","235","13","457","123","77805","467"
"342","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4661","13","234","16","436","136","77472.5","449"
"346","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3541","13","178","8","436","82","58852.5","449"
"349","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3721","10","187","17","435","127","61845","445"
"351","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2301","6","116","18","432","124","31172.5","438"
"343","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","5981","8","300","19","450","159","99417.5","458"
"354","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1741","11","88","11","440","85","23489","451"
"347","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","4921","15","247","13","437","104","81795","452"
"352","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3221","10","162","6","437","114","43426","447"
"355","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2021","6","102","9","455","79","27435.5","461"
"348","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","5881","11","295","22","448","152","97755","459"
"357","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2361","9","119","5","451","65","31884.5","460"
"361","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1641","6","83","10","442","100","22260.5","448"
"353","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","4141","10","208","12","460","111","55766.5","470"
"359","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1701","17","86","13","427","72","22583.5","444"
"356","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3021","10","152","8","452","94","40660.5","462"
"358","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2641","10","133","12","442","97","35623","452"
"363","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1581","15","80","13","434","77","21022","449"
"360","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3301","11","166","5","467","78","44332.5","478"
"365","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2201","8","111","12","443","102","29755","451"
"362","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3741","11","188","12","449","128","50300","460"
"364","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3701","9","186","14","455","132","49686","464"
"366","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2861","11","144","9","460","70","38439.5","471"
"371","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2241","13","113","14","417","141","30177","430"
"369","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2741","11","138","9","451","85","36846","462"
"368","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3081","11","155","16","459","100","41466","470"
"367","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3361","11","169","5","449","94","44884","460"
"372","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2161","7","109","8","438","91","29241","445"
"370","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3541","8","178","13","458","140","47759.5","466"
"373","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3261","9","164","9","457","84","43988","466"
"374","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3121","14","157","9","444","104","41797.5","458"
"377","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2661","12","134","10","452","83","35745.5","464"
"378","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2261","14","114","14","424","102","30413","438"
"376","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3601","10","181","16","452","114","48479.5","462"
"381","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2621","8","132","22","423","132","35475.5","431"
"375","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","4221","18","212","16","462","168","56222.5","480"
"379","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2861","4","144","12","462","104","38845.5","466"
"382","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3121","12","157","10","458","87","42013.5","470"
"383","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3341","9","168","11","460","113","45033.5","469"
"384","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3281","10","165","3","463","75","44174","473"
"385","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2601","12","131","9","452","104","35018.5","464"
"380","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","4001","11","201","9","447","150","53775.5","458"
"389","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2001","12","101","13","435","99","26966.5","447"
"392","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1801","8","91","7","451","99","24351","459"
"386","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3961","10","199","8","475","103","53287.5","485"
"391","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2341","8","118","10","443","106","31635.5","451"
"390","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2741","6","138","18","442","135","37099","448"
"394","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","1721","7","87","19","393","163","23075","400"
"387","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","4361","7","219","23","470","178","58929","477"
"388","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3661","7","184","18","426","227","49484","433"
"393","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3181","10","160","9","440","130","42817","450"
"395","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3341","17","168","23","430","207","44582.5","447"
"397","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3761","6","189","10","461","77","50898","467"
"399","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","2701","13","136","9","433","90","36354","446"
"398","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3041","16","153","22","455","138","40665","471"
"400","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","3341","9","168","20","444","167","45040","453"
"401","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","3961","3","199","15","181","118","80029.5","184"
"408","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","1961","1","99","18","50","101","39651.5","51"
"396","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","essential_activities","18","200","12","8301","15","416","30","458","279","110716.5","473"
"403","true","false","true","29","500","small-world","500","12","53","3","14","standard_min","all","18","200","12","7441","6","373","15","213","114","149990.5","219"
