"[run number]","deterrents","detection_sick_people","security_measures","proportion_retired","people","_network_type","_nodes","proportion_paranoid","proportion_worker","infectious_rate","duration","discovery_type","lockdown_type","proportion_student","stability-factor","proportion_skeptic","[step]","n_of_death","days","count turtles with [spreader? = true]","count turtles with [color = gray]","count turtles with [notp? = true]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"129","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1721","16","87","83","482","145","5805","498"
"132","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1501","8","76","92","478","179","5062.5","486"
"131","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1981","12","100","50","485","105","6682.5","497"
"136","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1181","8","60","41","478","74","3982.5","486"
"137","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1001","4","51","62","488","140","3375","492"
"138","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1121","11","57","57","473","115","3780","484"
"135","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1841","12","93","91","479","215","6210","491"
"134","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","2101","11","106","64","482","107","7087.5","493"
"139","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1441","14","73","89","477","174","4860","491"
"142","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1001","8","51","49","484","93","3375","492"
"141","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1301","6","66","49","486","111","4387.5","492"
"143","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1181","11","60","52","480","117","3982.5","491"
"144","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1381","10","70","44","482","97","4657.5","492"
"140","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1981","15","100","50","482","99","6682.5","497"
"145","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1361","14","69","74","475","148","4590","489"
"147","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1621","9","82","68","487","138","5467.5","496"
"146","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1901","16","96","46","478","79","6412.5","494"
"149","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1261","13","64","38","479","75","4252.5","492"
"150","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1301","10","66","56","482","104","4387.5","492"
"148","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1901","12","96","46","487","92","6412.5","499"
"152","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1021","10","52","61","477","118","0","487"
"151","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1661","6","84","39","490","79","0","496"
"153","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1381","17","70","41","477","82","0","494"
"155","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1801","10","91","52","488","93","0","498"
"154","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1841","7","93","74","491","145","0","498"
"156","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1981","17","100","48","476","78","0","493"
"159","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1001","10","51","41","475","95","0","485"
"158","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1621","8","82","40","489","88","0","497"
"157","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","2261","14","114","100","484","198","0","498"
"164","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1101","10","56","40","478","89","0","488"
"161","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1501","13","76","40","481","80","0","494"
"163","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1421","13","72","51","481","96","0","494"
"160","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1981","5","100","27","492","73","0","497"
"162","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1701","6","86","108","490","193","0","496"
"165","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1481","6","75","55","489","97","0","495"
"166","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1101","10","56","45","481","102","0","491"
"167","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1221","9","62","39","485","77","0","494"
"168","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1221","10","62","59","477","100","0","487"
"169","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1401","7","71","84","487","146","0","494"
"170","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1121","13","57","79","468","159","0","481"
"175","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1121","5","57","49","487","108","0","492"
"177","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1301","17","66","65","473","99","0","490"
"173","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1461","9","74","68","484","136","0","493"
"171","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1541","13","78","98","483","183","0","496"
"176","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1301","9","66","48","486","91","0","495"
"172","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1661","10","84","59","485","103","0","495"
"174","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1821","10","92","89","488","176","0","498"
"178","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","2101","15","106","98","484","201","0","499"
"180","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1561","10","79","54","486","100","0","496"
"181","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1381","8","70","57","487","116","0","495"
"179","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","2181","11","110","113","484","227","0","495"
"182","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1401","9","71","42","489","72","0","498"
"183","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1001","13","51","44","483","87","0","496"
"185","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1181","10","60","37","474","77","0","484"
"186","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1261","10","64","55","478","106","0","488"
"187","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1481","9","75","46","489","97","0","498"
"189","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1401","10","71","49","482","95","0","492"
"184","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","2041","7","103","37","491","77","0","498"
"188","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1861","14","94","72","484","133","0","498"
"191","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1421","14","72","50","481","91","0","495"
"190","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1681","13","85","60","483","116","0","496"
"192","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1361","12","69","46","478","95","0","490"
"193","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1641","8","83","78","487","142","0","495"
"194","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1641","5","83","52","487","99","0","492"
"197","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1001","15","51","92","479","170","0","494"
"195","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1941","18","98","58","479","91","0","497"
"198","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1481","10","75","48","485","86","0","495"
"200","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1221","10","62","55","486","98","0","496"
"199","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1421","12","72","59","482","122","0","494"
"196","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","2221","13","112","59","487","133","0","500"
"202","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1181","9","60","67","462","107","19796","471"
"203","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1681","10","85","155","478","303","28087.5","488"
"205","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1221","17","62","51","457","112","20341.5","474"
"204","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2241","12","113","75","466","141","37350","478"
"201","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2661","6","134","46","471","83","44616","477"
"207","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1521","12","77","60","461","129","25379","473"
"209","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1381","9","70","74","454","140","23116","463"
"206","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2181","14","110","40","453","67","35991.5","467"
"210","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1941","12","98","49","467","108","32382","479"
"212","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1861","11","94","51","461","98","30728.5","472"
"213","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2041","12","103","97","474","182","34021.5","486"
"208","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3141","12","158","39","460","85","52276.5","472"
"217","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1401","15","71","43","450","84","23414","465"
"214","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2121","6","107","58","469","108","35543.5","475"
"215","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1861","12","94","101","469","185","31038","481"
"211","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3061","14","154","47","464","100","50839","478"
"216","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2381","9","120","56","468","104","39768.5","477"
"220","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1241","12","63","89","469","175","20747","481"
"219","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1461","7","74","62","453","99","24507","460"
"218","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1681","11","85","52","464","107","28059","475"
"222","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1341","9","68","157","479","321","22465.5","488"
"221","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2401","11","121","91","474","187","40030.5","485"
"228","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1241","13","63","61","451","109","20742.5","464"
"225","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1361","9","69","126","468","233","22806","477"
"223","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2041","7","103","67","477","125","34206.5","484"
"227","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1401","15","71","110","476","215","23309.5","491"
"224","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2201","10","111","53","468","105","36739.5","478"
"226","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2141","10","108","74","465","133","35779","475"
"231","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1481","8","75","78","471","154","24825","479"
"232","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1701","13","86","82","463","153","28369","476"
"229","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2281","15","115","63","466","128","37895.5","481"
"233","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1581","11","80","60","452","128","26465.5","463"
"230","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2861","12","144","45","468","94","47706","480"
"236","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1301","15","66","53","462","96","21672.5","477"
"237","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1301","5","66","52","459","113","21529.5","464"
"234","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2301","15","116","88","472","157","38225","487"
"235","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1901","6","96","58","459","100","31891.5","465"
"238","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1741","21","88","43","458","79","28789","479"
"241","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1321","7","67","48","457","84","22201","464"
"239","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1521","12","77","51","456","98","25415","468"
"243","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1421","13","72","63","453","116","23723.5","466"
"242","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1601","13","81","66","466","145","26724.5","479"
"247","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1141","7","58","53","460","97","19149.5","467"
"244","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","2061","10","104","59","465","106","34430","475"
"245","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1481","8","75","95","467","191","24840","475"
"240","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","3421","10","172","132","483","224","57013","493"
"248","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1641","9","83","47","464","77","27138","473"
"246","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1761","14","89","54","471","112","29340","485"
"250","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1301","11","66","38","446","71","21795.5","457"
"251","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1081","10","55","46","469","92","7428","479"
"249","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1901","15","96","106","466","217","31596.5","481"
"252","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2081","10","105","116","489","245","14172.5","499"
"254","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1201","11","61","80","479","180","8265.5","490"
"253","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2301","9","116","56","488","104","15716","497"
"257","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1241","8","63","38","476","77","8556.5","484"
"255","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1641","11","83","45","479","99","11190.5","490"
"259","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1581","14","80","67","476","131","10723.5","490"
"258","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1741","7","88","127","488","216","11986","495"
"256","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2461","12","124","64","482","135","16661","494"
"261","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1941","21","98","40","472","76","12902","493"
"263","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1241","17","63","45","475","85","8445.5","492"
"262","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1881","7","95","57","478","116","12957","485"
"260","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2361","8","119","106","488","201","16177.5","496"
"268","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","981","16","50","74","467","152","6719.5","483"
"264","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1901","7","96","67","487","133","13075.5","494"
"269","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1081","7","55","52","478","108","7482.5","485"
"267","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1581","14","80","42","482","93","10778","496"
"265","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2381","10","120","61","486","116","16242","496"
"266","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2101","13","106","61","478","122","14237.5","491"
"270","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1801","14","91","114","479","216","12179","493"
"275","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1161","15","59","73","474","138","7899","489"
"272","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1501","14","76","61","475","120","10182","489"
"273","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1621","7","82","31","476","76","11185","483"
"274","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1661","5","84","54","491","107","11492","496"
"276","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1261","5","64","74","479","143","8604","484"
"271","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2461","15","124","101","482","206","16541","497"
"278","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1121","12","57","84","469","149","7707.5","481"
"279","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1101","12","56","91","475","178","7545","487"
"277","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1701","14","86","50","479","97","11509","493"
"280","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1361","15","69","49","475","96","9326.5","490"
"281","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2021","13","102","29","481","76","13692.5","494"
"283","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1221","5","62","60","486","125","8463.5","491"
"284","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1361","5","69","57","480","114","9435","485"
"285","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1141","10","58","70","479","120","7844.5","489"
"282","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2341","5","118","50","493","99","16166","498"
"286","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1501","10","76","110","478","204","10295","488"
"287","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1601","10","81","65","480","113","10815.5","490"
"289","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1801","7","91","45","489","91","12391","496"
"291","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1301","11","66","59","478","141","8906.5","489"
"292","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1141","7","58","74","483","140","7890","490"
"288","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2361","9","119","58","486","118","16117.5","495"
"295","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1041","6","53","105","487","193","7200.5","493"
"290","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2581","15","130","80","480","140","17342.5","495"
"296","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1301","18","66","40","464","73","8777","482"
"297","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1261","14","64","95","473","166","8617","487"
"294","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1801","14","91","61","476","122","12160.5","490"
"298","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1401","17","71","39","472","80","9478.5","489"
"293","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","2401","8","121","44","487","89","16448","495"
"299","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1541","8","78","49","481","98","10595.5","489"
"301","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1401","4","71","50","460","104","23275","464"
"300","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired+student","18","200","12","1881","16","95","44","483","103","12704.5","499"
"302","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1241","13","63","64","449","108","20615","462"
"303","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1281","9","65","44","455","110","21280","464"
"305","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1621","12","82","46","460","101","26932.5","472"
"307","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1341","16","68","116","466","228","22277.5","482"
"304","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1901","9","96","44","474","73","31587.5","483"
"310","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1241","13","63","37","436","80","20615","449"
"308","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1801","17","91","107","474","217","29925","491"
"306","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2401","13","121","51","475","102","39900","488"
"311","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1221","12","62","89","465","181","20282.5","477"
"312","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1181","14","60","56","454","111","19617.5","468"
"309","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2421","11","122","48","478","98","40232.5","489"
"315","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2021","14","102","79","468","161","33582.5","482"
"313","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2481","17","125","42","471","85","41230","488"
"316","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1441","11","73","135","469","252","23940","480"
"314","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2221","12","112","46","460","91","36907.5","472"
"319","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1301","12","66","36","461","75","21612.5","473"
"318","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1961","14","99","42","469","97","32585","483"
"317","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2341","12","118","44","474","80","38902.5","486"
"322","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1581","15","80","64","463","128","26267.5","478"
"320","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1961","11","99","50","465","91","32585","476"
"323","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2041","10","103","100","472","190","33915","482"
"324","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2101","8","106","37","459","89","34912.5","467"
"321","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2781","12","140","37","472","81","46217.5","484"
"330","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1261","12","64","41","447","70","20947.5","459"
"328","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1581","10","80","37","456","70","26267.5","466"
"327","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2201","17","111","42","461","79","36575","478"
"329","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1961","4","99","57","475","117","32585","479"
"331","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1401","7","71","51","466","93","23275","473"
"325","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2561","11","129","41","464","71","42560","475"
"333","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1341","8","68","70","471","126","22277.5","479"
"326","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","3541","12","178","48","468","88","58852.5","480"
"332","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2521","15","127","46","463","87","41895","478"
"336","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2081","5","105","38","467","87","34580","472"
"335","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2361","11","119","35","457","68","38902.5","468"
"334","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2941","10","148","31","464","71","48877.5","474"
"340","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1521","9","77","62","452","136","25270","461"
"342","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1561","11","79","89","476","159","25935","487"
"343","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","1501","10","76","54","448","106","24937.5","458"
"337","false","false","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student+worker","18","200","12","2221","8","112","109","484","213","36907.5","492"
