"[run number]","deterrents","detection_sick_people","security_measures","proportion_retired","people","_network_type","_nodes","proportion_paranoid","proportion_worker","infectious_rate","duration","discovery_type","lockdown_type","proportion_student","stability-factor","proportion_skeptic","[step]","n_of_death","days","count turtles with [spreader? = true]","count turtles with [color = gray]","count turtles with [notp? = true]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"81","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1001","5","51","14","52","120","4524.5","57"
"77","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1261","4","64","11","159","109","8736.5","163"
"75","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1601","3","81","16","142","135","10369.75","145"
"73","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1881","0","95","10","186","86","14359","186"
"80","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1081","4","55","19","142","136","7027.75","146"
"82","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","781","4","40","19","114","167","4523.5","118"
"83","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","881","0","45","19","53","164","4040","53"
"90","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","441","0","23","8","41","110","1918.5","41"
"84","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","981","3","50","14","159","106","6479.75","162"
"94","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","501","1","26","11","26","115","2062.25","27"
"87","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1081","6","55","12","247","86","9266.5","253"
"86","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1341","8","68","10","217","73","9283","225"
"85","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1321","8","67","7","264","71","12366.75","272"
"92","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","901","2","46","12","85","172","4640","87"
"91","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","981","3","50","21","274","98","9250.5","277"
"89","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1201","3","61","9","131","124","7813.5","134"
"99","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","381","0","20","20","10","217","1454","10"
"79","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","2721","4","137","8","174","100","17055.5","178"
"98","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","561","0","29","18","34","243","2422.75","34"
"88","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1441","3","73","9","216","102","11673.75","219"
"93","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1421","9","72","24","215","131","11367.5","224"
"95","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1301","4","66","12","196","109","9173","200"
"96","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1021","4","52","9","270","113","9675.75","274"
"102","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","721","0","37","18","22","120","2702.5","22"
"103","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","801","0","41","12","31","169","3154","31"
"104","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","801","1","41","37","35","303","3237","36"
"100","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1141","6","58","16","195","93","8168.5","201"
"97","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","1561","3","79","11","253","101","14225.5","256"
"108","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","721","0","37","7","20","87","2784","20"
"101","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1301","5","66","11","281","86","12068","286"
"106","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1221","0","62","11","92","98","6292.5","92"
"116","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","281","0","15","16","7","95","965","7"
"111","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","641","0","33","10","31","112","2503.5","31"
"107","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1181","9","60","11","260","101","10293.5","269"
"105","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1381","8","70","11","268","108","11838","276"
"115","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","661","1","34","11","38","136","2753.5","39"
"114","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","781","0","40","33","28","275","3140.5","28"
"112","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","961","6","49","5","223","88","7414.5","229"
"109","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1281","7","65","8","240","75","9951","247"
"113","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1161","4","59","9","210","122","8247.5","214"
"118","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","661","0","34","32","32","340","2745.5","32"
"119","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","821","1","42","18","34","82","3377","35"
"110","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1541","5","78","9","179","85","10851.5","184"
"120","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1041","6","53","10","208","118","7269","214"
"117","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1341","2","68","9","170","83","9158","172"
"122","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1141","10","58","9","239","82","9459.5","249"
"125","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1041","2","53","15","57","241","4585","59"
"121","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1481","6","75","19","230","138","12197.5","236"
"129","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","761","1","39","13","52","136","3422","53"
"126","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1321","2","67","6","288","71","10469","290"
"132","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","641","1","33","16","28","113","2532.5","29"
"128","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1481","5","75","6","209","115","11579.5","214"
"124","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1981","8","100","15","222","108","15458.5","230"
"127","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1601","4","81","8","247","68","14619","251"
"131","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1081","6","55","15","220","106","8296","226"
"130","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1381","4","70","24","127","217","8390","131"
"133","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","901","1","46","10","104","123","5142.5","105"
"138","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","521","0","27","11","39","163","2197.5","39"
"134","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1081","2","55","16","61","172","4879.5","63"
"136","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1001","6","51","10","261","82","8552","267"
"123","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","2661","2","134","11","280","76","23726.5","282"
"144","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","0","20","15","8","141","1293","8"
"135","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1241","7","63","11","275","81","11521.5","282"
"139","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","841","1","43","14","64","108","3921","65"
"137","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1281","7","65","16","206","118","9150.5","213"
"149","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","1","20","30","14","255","1391.5","15"
"142","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","921","1","47","30","109","203","5066","110"
"143","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","961","2","49","15","98","127","5200","100"
"141","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1241","5","63","12","169","148","7209.5","174"
"140","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1441","5","73","7","216","85","10663","221"
"146","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1061","2","54","25","111","211","5996.5","113"
"145","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1241","6","63","10","161","95","8188","167"
"148","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1101","6","56","9","170","100","7805.5","176"
"154","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","821","3","42","11","149","112","2860","152"
"147","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1581","4","80","21","141","117","9237.5","145"
"150","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","1381","6","70","9","276","86","12717.5","282"
"151","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1321","4","67","24","182","157","5951.25","186"
"152","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1261","7","64","8","271","65","9394.75","278"
"153","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1421","1","72","23","48","212","1323.5","49"
"157","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1581","3","80","12","114","120","4105.25","117"
"155","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1741","4","88","6","211","88","7425.75","215"
"164","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","861","1","44","14","55","170","943.5","56"
"160","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1541","1","78","11","171","97","4777.5","172"
"156","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1961","2","99","31","94","271","4678.25","96"
"162","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1021","4","52","10","162","127","3721.25","166"
"161","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1241","3","63","19","140","103","4381.25","143"
"163","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1141","4","58","6","249","72","7213.75","253"
"158","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1881","4","95","15","200","138","7873.5","204"
"165","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1141","6","58","9","239","82","6326","245"
"159","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","2081","5","105","8","222","78","9483.5","227"
"168","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","501","0","26","11","19","108","248","19"
"176","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","0","19","11","9","93","90","9"
"172","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","561","0","29","24","24","220","278.75","24"
"167","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","841","8","43","13","215","104","4375.25","223"
"170","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1081","8","55","10","229","89","6265.5","237"
"166","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1941","5","98","6","227","65","12410.75","232"
"171","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1141","1","58","11","187","114","4981.5","188"
"169","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1301","6","66","8","248","107","8128.5","254"
"175","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1221","2","62","6","253","83","7514","255"
"174","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1381","3","70","10","119","104","3383.5","122"
"173","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1421","3","72","15","186","103","7073.25","189"
"179","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1021","7","52","20","149","144","3412.25","156"
"185","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","321","0","17","25","11","241","84","11"
"178","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1141","6","58","10","226","88","5407.25","232"
"177","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1381","4","70","12","254","133","8326.75","258"
"181","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1081","0","55","22","80","141","2113.25","80"
"188","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","381","0","20","7","9","76","74.25","9"
"184","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","701","1","36","17","45","162","717","46"
"180","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1441","6","73","23","196","172","6793.25","202"
"182","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1141","1","58","11","162","131","4509.25","163"
"193","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","381","0","20","14","9","121","79.75","9"
"183","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1241","7","63","11","199","99","5410","206"
"195","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","381","0","20","21","14","190","126","14"
"196","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","381","0","20","18","9","193","100.75","9"
"191","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","801","2","41","20","78","231","1294.5","80"
"190","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","981","2","50","16","46","146","1049.5","48"
"187","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1161","4","59","8","250","86","6808.75","254"
"201","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","321","0","17","6","8","87","5407.5","8"
"198","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","601","1","31","34","38","287","492.25","39"
"203","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","381","0","20","3","8","112","6084","8"
"186","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1681","3","85","14","189","116","7650.5","192"
"204","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","461","0","24","7","16","79","7823.25","16"
"202","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","581","1","30","9","43","90","9896.5","44"
"206","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","281","1","15","10","5","102","4731.75","6"
"200","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","981","4","50","17","134","142","3476.25","138"
"189","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","2061","2","104","12","138","94","5933","140"
"192","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1761","9","89","9","234","71","11564.75","243"
"208","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","381","0","20","17","11","93","6111.75","11"
"205","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","741","0","38","11","31","99","12642","31"
"209","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","461","0","24","15","13","124","7793.25","13"
"210","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","381","1","20","11","7","111","6410","8"
"199","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1261","3","64","19","170","109","4681.5","173"
"212","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","301","0","16","13","6","136","5068.5","6"
"194","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1981","4","100","7","223","83","9681.5","227"
"197","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","1861","4","94","8","235","66","10496.5","239"
"216","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","281","0","15","18","6","135","4725","6"
"218","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","381","0","20","11","11","95","6430.5","11"
"211","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","881","0","45","18","29","148","15019.5","29"
"219","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","461","0","24","11","12","92","7798.5","12"
"217","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","521","0","27","13","27","94","8850","27"
"213","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","781","1","40","23","17","154","13286.25","18"
"207","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1201","4","61","11","74","106","20891","78"
"222","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","401","1","21","9","7","95","6758","8"
"215","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","941","1","48","8","27","68","15956.75","28"
"221","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","581","0","30","11","15","113","9841.5","15"
"214","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1061","1","54","8","61","127","18233.25","62"
"225","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","321","0","17","12","7","113","5400","7"
"226","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","361","0","19","19","7","105","6075","7"
"223","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","821","1","42","17","27","121","13929","28"
"220","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","1041","2","53","20","73","131","17961","75"
"227","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","621","2","32","15","22","120","10542.25","24"
"232","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","461","0","24","13","24","125","7799.25","24"
"233","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","521","0","27","23","28","158","8837.25","28"
"229","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","821","0","42","23","27","225","13940.25","27"
"235","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","441","0","23","19","17","202","7461","17"
"228","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","861","2","44","6","62","87","14811.75","64"
"231","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","761","1","39","14","29","105","12859.5","30"
"237","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","421","0","22","19","15","219","7131","15"
"236","true","true","true","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","561","0","29","14","17","92","9474","17"
