[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
73,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1201,14,61,4,475,93,0,489
74,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,17,55,12,481,103,0,498
77,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,11,55,11,480,127,0,491
78,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,901,18,46,13,475,116,0,493
76,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,13,55,16,481,115,0,494
75,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1341,7,68,12,483,101,0,490
79,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1181,19,60,10,478,95,0,497
80,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1061,21,54,13,468,89,0,489
81,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1061,9,54,10,483,88,0,492
83,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,901,13,46,28,480,229,0,493
82,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1041,6,53,22,486,143,0,492
85,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1081,10,55,10,481,81,0,491
84,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1141,6,58,11,487,158,0,493
87,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1021,9,52,9,487,101,0,496
90,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,901,10,46,21,485,199,0,495
88,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1041,12,53,7,481,72,0,493
89,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1141,10,58,8,485,133,0,495
86,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,none,18,200,12,1261,6,64,16,491,141,0,497
92,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1081,8,55,10,479,119,6774.5,487
91,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1241,12,63,9,474,111,7563,486
93,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1161,10,59,14,478,132,7584,488
94,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,961,14,49,13,472,120,6449.5,486
95,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1221,12,62,9,472,84,8090.5,484
96,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1281,14,65,15,474,138,8310,488
97,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1161,18,59,9,464,80,7371.5,482
101,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1001,8,51,16,480,110,6773,488
98,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1021,7,52,19,481,164,6793,488
99,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1121,16,57,11,466,104,7234.5,482
102,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1101,10,56,11,475,77,7309,485
104,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,921,12,47,26,479,245,5805,491
100,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1521,9,77,16,473,113,9212.5,482
