[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
94,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1181,13,60,13,259,94,12093.5,272
96,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,961,5,49,10,286,111,10978,291
95,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1081,8,55,20,348,168,13799,356
93,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1641,10,83,7,311,69,20077.5,321
97,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1321,6,67,9,278,88,13788.5,284
99,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1301,8,66,10,297,78,15124,305
100,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1221,9,62,15,328,119,14624.5,337
102,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1061,7,54,25,358,172,14164.5,365
98,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1781,9,90,14,292,113,21321.5,301
104,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1101,8,56,11,240,83,11879,248
101,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1541,4,78,8,304,82,16201,308
105,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1241,4,63,10,355,83,14747,359
106,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1141,3,58,16,324,122,13020.5,327
107,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1421,6,72,5,340,97,15597,346
108,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1421,6,72,18,306,162,16186,312
103,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1901,7,96,11,254,101,20053.5,261
110,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1281,6,65,12,328,96,15822,334
109,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1381,5,70,14,334,127,16994,339
113,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1121,7,57,9,316,90,12845,323
114,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,941,6,48,14,304,107,10063.5,310
115,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1441,4,73,11,228,83,13542,232
112,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1821,12,92,11,304,95,20994,316
120,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,781,8,40,39,351,264,9781,359
119,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1121,4,57,12,309,156,11550.5,313
111,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,2221,4,112,5,327,96,30262,331
121,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1121,7,57,15,218,90,16586,225
117,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,1841,7,93,26,365,241,26662.5,372
116,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,2001,8,101,7,285,75,19381,293
122,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1221,4,62,7,253,96,18709.5,257
124,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1281,0,65,10,161,77,18408,161
127,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,701,0,36,16,30,151,9567,30
118,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired+student,18,200,12,2421,7,122,13,313,137,31873.5,320
129,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,801,0,41,21,23,165,9336,23
123,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1801,1,91,12,144,99,26690,145
132,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,741,1,38,14,60,142,10217,61
134,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,681,0,35,17,33,92,8039,33
126,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1461,6,74,10,198,106,20396.5,204
137,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,781,0,40,10,28,91,8331,28
125,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1821,1,92,10,214,115,26068.5,215
130,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1561,7,79,11,211,139,22938,218
128,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1841,6,93,16,206,151,26970,212
136,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1101,7,56,10,211,150,16436.5,218
139,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,861,1,44,12,20,104,11640.5,21
131,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1761,6,89,13,208,138,26170.5,214
133,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1541,4,78,14,223,110,23994,227
138,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1181,6,60,14,303,209,16851,309
141,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1061,5,54,15,242,111,16188,247
147,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,681,0,35,10,28,115,8043,28
135,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,2021,5,102,14,228,99,31722.5,233
142,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1281,0,65,13,119,101,18539,119
140,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1701,7,86,6,260,114,25290,267
151,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,601,2,31,10,29,95,10924.5,31
144,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1501,8,76,14,220,134,22680.5,228
152,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,601,0,31,18,14,118,9315,14
153,true,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,501,1,26,21,21,194,9311,22
