[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
27,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1021,14,52,44,473,89,3491.5,487
31,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1001,10,51,64,483,129,3172.5,493
34,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1081,21,55,65,468,122,3240,489
25,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1201,12,61,65,482,129,3957.5,494
30,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1201,7,61,41,485,84,3995,492
32,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1181,10,60,57,485,108,3847.5,495
29,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_retired,18,200,12,1361,8,69,47,482,98,4434.5,490
35,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1101,9,56,45,484,85,3577.5,493
33,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1261,15,64,37,475,77,3847.5,490
36,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1321,8,67,55,490,97,3915,498
38,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1161,9,59,51,486,99,3645,495
37,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1201,13,61,39,475,72,3982.5,488
40,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1081,11,55,50,477,106,3240,488
42,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1061,8,54,53,486,112,3442.5,494
39,false,true,false,29,500,small-world,500,12,53,2,14,standard_min,lockdown_student,18,200,12,1141,6,58,43,485,86,3307.5,491
