"[run number]","deterrents","detection_sick_people","security_measures","proportion_retired","people","_network_type","_nodes","proportion_paranoid","proportion_worker","infectious_rate","duration","discovery_type","lockdown_type","proportion_student","stability-factor","proportion_skeptic","[step]","n_of_death","days","count turtles with [spreader? = true]","count turtles with [color = gray]","count turtles with [notp? = true]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"26","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","11","21","16","489","126","5300","500"
"27","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","10","21","12","490","100","5300","500"
"31","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","13","20","7","487","88","5035","500"
"34","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","11","20","14","489","102","5035","500"
"28","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","9","21","18","491","82","5300","500"
"30","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","11","21","9","489","81","5035","500"
"29","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","13","21","15","487","145","5300","500"
"33","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","13","21","15","487","157","5300","500"
"32","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","421","9","22","9","491","107","5565","500"
"36","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","6","21","15","494","121","5300","500"
"35","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","421","14","22","16","486","164","5565","500"
"37","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","421","10","22","10","490","141","5565","500"
"38","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","14","21","11","486","113","5300","500"
"42","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","10","21","10","490","87","5300","500"
"40","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","6","20","29","494","335","5035","500"
"41","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","361","15","19","14","485","94","4770","500"
"39","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","10","21","19","490","282","5300","500"
"43","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","7","20","34","493","277","5035","500"
"44","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","11","21","19","489","138","5300","500"
"45","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","9","21","6","491","106","5300","500"
"46","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","441","11","23","14","489","108","5830","500"
"47","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","421","12","22","6","488","66","5565","500"
"48","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","421","13","22","18","487","198","5300","500"
"50","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","381","7","20","12","493","107","5035","500"
"49","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker","18","200","12","401","7","21","26","493","271","5300","500"
"53","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","18","489","170","1292.5","500"
"54","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","9","19","16","491","183","1295.5","500"
"52","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","30","489","211","1293.5","500"
"51","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","15","19","15","485","129","1290.5","500"
"55","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","9","19","29","491","207","1295","500"
"57","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","14","18","10","486","99","1226.5","500"
"56","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","22","488","156","1293","500"
"58","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","8","19","9","492","133","1295.5","500"
"59","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","17","19","8","483","81","1291","500"
"60","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","381","12","20","9","488","90","1364.5","500"
"62","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","7","19","12","493","103","1297.5","500"
"61","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","35","489","292","1294","500"
"63","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","15","19","13","485","78","1291","500"
"65","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","17","489","142","1293.5","500"
"70","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","16","19","7","484","98","1287.5","500"
"66","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","15","19","17","485","150","1291.5","500"
"64","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","15","489","117","1293.5","500"
"68","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","8","490","80","1296","500"
"69","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","15","18","6","485","88","1226.5","500"
"67","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","13","488","115","1294","500"
"71","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","15","489","120","1288.5","500"
"72","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","5","19","10","495","104","1297.5","500"
"74","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","11","489","113","1292","500"
"73","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","381","14","20","23","486","139","1354","500"
"75","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","381","12","20","24","488","179","1361.5","500"
"76","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","17","19","26","483","249","1285","500"
"77","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","15","19","26","485","225","1291","500"
"82","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","381","8","20","24","492","197","1295","500"
"81","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","8","19","11","492","102","1296.5","500"
"80","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","12","488","106","1295","500"
"78","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","18","19","11","482","77","1292.5","500"
"79","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","9","19","19","491","101","1297.5","500"
"83","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","16","19","13","484","105","1291.5","500"
"84","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","16","19","32","484","193","1291.5","500"
"87","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","9","19","11","491","86","1298.5","500"
"85","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","17","19","24","483","248","1284","500"
"86","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","23","490","180","1291.5","500"
"88","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","9","18","10","491","101","1226.5","500"
"90","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","8","19","9","492","76","1297","500"
"89","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","13","19","20","487","167","1292","500"
"91","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","13","489","126","1292.5","500"
"92","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","15","488","159","1294","500"
"93","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","381","10","20","12","490","105","1360.5","500"
"94","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","381","10","20","16","490","90","1359.5","500"
"95","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","13","18","14","487","100","1224.5","500"
"96","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","13","18","10","487","109","1220","500"
"97","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","10","18","13","490","136","1226.5","500"
"98","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","29","490","194","1296","500"
"99","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","9","489","84","1293.5","500"
"100","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","17","18","4","483","88","1218.5","500"
"101","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","20","486","208","1215","500"
"102","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","15","19","11","485","109","1215","500"
"103","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","12","483","83","1215","500"
"106","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","17","486","119","1215","500"
"104","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","14","493","115","1215","500"
"105","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","9","19","11","491","71","1215","500"
"107","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","18","19","10","482","139","1215","500"
"108","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","5","19","21","495","201","1215","500"
"110","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","9","19","14","491","138","1215","500"
"109","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","21","488","160","1215","500"
"111","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","8","19","20","492","127","1215","500"
"112","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","16","19","13","484","92","1215","500"
"113","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","11","489","93","1215","500"
"114","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","9","20","6","491","86","1282.5","500"
"115","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","8","19","24","492","204","1215","500"
"116","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","10","489","113","1215","500"
"117","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","10","20","16","490","180","1282.5","500"
"118","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","19","19","3","481","75","1215","500"
"119","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","12","20","12","488","157","1282.5","500"
"120","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","7","489","92","1215","500"
"122","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","10","487","83","1215","500"
"121","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","12","20","10","488","72","1282.5","500"
"123","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","16","19","10","484","72","1215","500"
"125","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","15","18","12","485","101","1147.5","500"
"124","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","8","19","9","492","87","1215","500"
"126","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","8","19","15","492","131","1215","500"
"127","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","15","19","16","485","101","1215","500"
"128","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","7","483","79","1215","500"
"129","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","11","20","8","489","75","1282.5","500"
"130","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","20","19","21","480","154","1215","500"
"131","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","9","19","14","491","92","1215","500"
"132","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","15","19","20","485","227","1215","500"
"133","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","21","487","159","1215","500"
"134","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","23","489","194","1215","500"
"136","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","12","483","139","1215","500"
"137","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","25","483","165","1215","500"
"135","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","13","488","93","1215","500"
"139","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","16","19","5","484","88","1215","500"
"138","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","13","488","85","1215","500"
"140","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","10","20","13","490","106","1282.5","500"
"141","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","14","489","98","1215","500"
"142","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","9","486","107","1215","500"
"143","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","6","19","39","494","298","1215","500"
"144","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","10","489","147","1215","500"
"145","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","16","488","122","1215","500"
"146","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","18","493","134","1215","500"
"147","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","10","20","12","490","80","1282.5","500"
"150","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","15","19","12","485","113","1215","500"
"151","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","10","18","10","490","88","0","500"
"149","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","15","483","96","1215","500"
"148","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","23","486","180","1215","500"
"152","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","10","19","6","490","82","0","500"
"153","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","9","18","11","491","100","0","500"
"154","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","11","18","8","489","74","0","500"
"156","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","16","18","8","484","86","0","500"
"155","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","12","19","20","488","140","0","500"
"157","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","381","12","20","15","488","93","0","500"
"158","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","14","19","19","486","197","0","500"
"159","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","17","18","9","483","83","0","500"
"160","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","19","18","10","481","72","0","500"
"161","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","12","19","9","488","74","0","500"
"163","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","13","18","13","487","88","0","500"
"162","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","19","491","182","0","500"
"165","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","15","19","10","485","83","0","500"
"164","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","10","19","8","490","98","0","500"
"166","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","13","19","11","487","107","0","500"
"167","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","14","19","9","486","73","0","500"
"168","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","11","19","11","489","119","0","500"
"169","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","6","19","10","494","90","0","500"
"170","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","11","19","7","489","88","0","500"
"172","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","13","18","16","487","133","0","500"
"171","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","10","19","17","490","204","0","500"
"173","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","19","18","13","481","77","0","500"
"175","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","14","19","18","486","140","0","500"
"176","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","12","19","12","488","125","0","500"
"174","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","14","491","121","0","500"
"177","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","12","19","10","488","119","0","500"
"178","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","14","19","11","486","121","0","500"
"179","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","13","19","11","487","104","0","500"
"180","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","13","19","22","487","163","0","500"
"181","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","11","19","26","489","250","0","500"
"182","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","381","9","20","19","491","137","0","500"
"183","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","10","19","19","490","246","0","500"
"184","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","13","18","10","487","107","0","500"
"185","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","13","18","20","487","239","0","500"
"187","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","381","7","20","6","493","71","0","500"
"186","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","15","19","11","485","112","0","500"
"189","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","10","19","9","490","73","0","500"
"188","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","13","19","7","487","112","0","500"
"190","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","12","18","11","488","82","0","500"
"191","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","13","18","4","487","77","0","500"
"192","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","15","19","7","485","77","0","500"
"193","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","9","491","92","0","500"
"194","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","8","19","6","492","95","0","500"
"195","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","9","19","9","491","116","0","500"
"196","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","15","19","11","485","101","0","500"
"197","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","15","19","9","485","130","0","500"
"198","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","7","19","11","493","112","0","500"
"199","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","16","19","9","484","98","0","500"
"200","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","5","19","14","495","119","0","500"
"201","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","421","15","22","16","485","104","7057","500"
"202","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","481","8","25","5","492","100","8078","500"
"203","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","441","8","23","23","492","212","7071.5","500"
"204","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","421","11","22","18","489","130","7066","500"
"206","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","421","4","22","16","496","196","7078.5","500"
"205","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","461","10","24","32","490","294","7732.5","500"
"207","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","441","10","23","12","490","87","7398.5","500"
"208","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","441","4","23","16","496","189","7415","500"
"209","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","461","11","24","12","489","102","7731.5","500"
"210","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","441","12","23","20","488","152","7398","500"
"211","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","461","11","24","10","489","74","7730.5","500"
"212","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","461","14","24","12","486","74","7722","500"
"213","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","461","13","24","23","487","281","7724","500"
"214","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","441","12","23","19","488","165","7396.5","500"
"215","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","461","18","24","10","482","82","7385","500"
"216","true","false","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_worker+retired","18","200","12","521","8","27","11","492","77","8744","500"
