"[run number]","proportion_retired","people","security_measures","detection_sick_people","proportion_worker","infectious_rate","duration","lockdown_type","proportion_student","[step]","n_of_death","days","count turtles with [color = gray]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"363","29","500","true","false","53","3","14","none","18","1501","14","75","480","0","494"
"361","29","500","true","false","53","3","14","none","18","1501","12","75","482","0","494"
"364","29","500","true","false","53","3","14","none","18","1521","11","76","483","0","494"
"367","29","500","true","false","53","3","14","none","18","921","13","46","476","0","489"
"365","29","500","true","false","53","3","14","none","18","1421","12","71","479","0","491"
"360","29","500","true","false","53","3","14","none","18","2181","6","109","491","0","497"
"372","29","500","true","false","53","3","14","none","18","1001","15","50","473","0","488"
"369","29","500","true","false","53","3","14","none","18","1141","8","57","481","0","489"
"368","29","500","true","false","53","3","14","none","18","1381","9","69","480","0","489"
"370","29","500","true","false","53","3","14","none","18","961","10","48","477","0","487"
"376","29","500","true","false","53","3","14","none","18","1001","16","50","472","0","488"
"371","29","500","true","false","53","3","14","none","18","1521","8","76","489","0","497"
"374","29","500","true","false","53","3","14","none","18","1421","13","71","480","0","493"
"378","29","500","true","false","53","3","14","none","18","1041","8","52","483","0","491"
"377","29","500","true","false","53","3","14","none","18","1441","12","72","486","0","498"
"373","29","500","true","false","53","3","14","none","18","1641","10","82","487","0","497"
"375","29","500","true","false","53","3","14","none","18","1861","9","93","489","0","498"
"379","29","500","true","false","53","3","14","none","18","941","11","47","480","0","491"
"380","29","500","true","false","53","3","14","none","18","1321","11","66","480","0","491"
"384","29","500","true","false","53","3","14","none","18","1381","11","69","481","0","492"
"383","29","500","true","false","53","3","14","none","18","1141","12","57","482","0","494"
"381","29","500","true","false","53","3","14","none","18","1221","14","61","479","0","493"
"387","29","500","true","false","53","3","14","none","18","901","12","45","476","0","488"
"386","29","500","true","false","53","3","14","none","18","1381","11","69","478","0","489"
"385","29","500","true","false","53","3","14","none","18","2061","11","103","486","0","497"
"382","29","500","true","false","53","3","14","none","18","2141","8","107","492","0","500"
"389","29","500","true","false","53","3","14","none","18","1381","11","69","485","0","496"
"388","29","500","true","false","53","3","14","none","18","1701","11","85","485","0","496"
"390","29","500","true","false","53","3","14","none","18","1361","12","68","482","0","494"
"392","29","500","true","false","53","3","14","none","18","1801","10","90","487","0","497"
"391","29","500","true","false","53","3","14","none","18","1941","9","97","486","0","495"
"393","29","500","true","false","53","3","14","none","18","1721","12","86","488","0","500"
"397","29","500","true","false","53","3","14","none","18","1361","12","68","482","0","494"
"396","29","500","true","false","53","3","14","none","18","1481","22","74","470","0","492"
"395","29","500","true","false","53","3","14","none","18","1521","18","76","478","0","496"
"398","29","500","true","false","53","3","14","none","18","1281","7","64","490","0","497"
"399","29","500","true","false","53","3","14","none","18","1301","13","65","480","0","493"
"400","29","500","true","false","53","3","14","none","18","1341","10","67","484","0","494"
"394","29","500","true","false","53","3","14","none","18","2381","11","119","487","0","498"
"401","29","500","true","false","53","3","14","lockdown_worker+retired","18","1941","12","97","423","32459","435"
"403","29","500","true","false","53","3","14","lockdown_worker+retired","18","1361","8","68","435","22809.5","443"
"402","29","500","true","false","53","3","14","lockdown_worker+retired","18","1941","8","97","437","32523","445"
"405","29","500","true","false","53","3","14","lockdown_worker+retired","18","1301","9","65","424","21827.5","433"
"404","29","500","true","false","53","3","14","lockdown_worker+retired","18","1681","13","84","429","28070.5","442"
"407","29","500","true","false","53","3","14","lockdown_worker+retired","18","1701","11","85","423","28430.5","434"
"408","29","500","true","false","53","3","14","lockdown_worker+retired","18","1601","10","80","414","26465.5","424"
"409","29","500","true","false","53","3","14","lockdown_worker+retired","18","1601","20","80","431","26600","451"
"406","29","500","true","false","53","3","14","lockdown_worker+retired","18","2021","7","101","437","33888.5","444"
"410","29","500","true","false","53","3","14","lockdown_worker+retired","18","1441","9","72","432","24123","441"
"411","29","500","true","false","53","3","14","lockdown_worker+retired","18","1761","14","88","423","29401","437"
"416","29","500","true","false","53","3","14","lockdown_worker+retired","18","1541","6","77","405","25864.5","411"
"412","29","500","true","false","53","3","14","lockdown_worker+retired","18","2561","9","128","445","42821","454"
"414","29","500","true","false","53","3","14","lockdown_worker+retired","18","2461","8","123","451","41197.5","459"
"418","29","500","true","false","53","3","14","lockdown_worker+retired","18","1361","11","68","429","22783.5","440"
"415","29","500","true","false","53","3","14","lockdown_worker+retired","18","2361","13","118","448","39362","461"
"413","29","500","true","false","53","3","14","lockdown_worker+retired","18","2761","15","138","441","45943","456"
"420","29","500","true","false","53","3","14","lockdown_worker+retired","18","2001","11","100","445","33379","456"
"421","29","500","true","false","53","3","14","lockdown_worker+retired","18","2001","12","100","443","33353.5","455"
"419","29","500","true","false","53","3","14","lockdown_worker+retired","18","2001","11","100","447","33061","458"
"417","29","500","true","false","53","3","14","lockdown_worker+retired","18","2401","13","120","438","40031.5","451"
"423","29","500","true","false","53","3","14","lockdown_worker+retired","18","1241","10","62","427","20810.5","437"
"422","29","500","true","false","53","3","14","lockdown_worker+retired","18","1661","8","83","438","27847","446"
"425","29","500","true","false","53","3","14","lockdown_worker+retired","18","1281","10","64","409","21467","419"
"427","29","500","true","false","53","3","14","lockdown_worker+retired","18","1541","4","77","417","25928","421"
"424","29","500","true","false","53","3","14","lockdown_worker+retired","18","2401","12","120","436","39999.5","448"
"426","29","500","true","false","53","3","14","lockdown_worker+retired","18","2181","9","109","415","36506.5","424"
"430","29","500","true","false","53","3","14","lockdown_worker+retired","18","1341","12","67","428","22445.5","440"
"428","29","500","true","false","53","3","14","lockdown_worker+retired","18","2281","8","114","443","38155.5","451"
"429","29","500","true","false","53","3","14","lockdown_worker+retired","18","2361","14","118","416","39307.5","430"
"434","29","500","true","false","53","3","14","lockdown_worker+retired","18","1441","8","72","429","24174","437"
"432","29","500","true","false","53","3","14","lockdown_worker+retired","18","1661","11","83","417","27769","428"
"433","29","500","true","false","53","3","14","lockdown_worker+retired","18","1721","7","86","413","28853","420"
"435","29","500","true","false","53","3","14","lockdown_worker+retired","18","1861","8","93","444","31202.5","452"
"436","29","500","true","false","53","3","14","lockdown_worker+retired","18","1261","15","63","434","21079","449"
"431","29","500","true","false","53","3","14","lockdown_worker+retired","18","2541","10","127","439","42464","449"
"437","29","500","true","false","53","3","14","lockdown_worker+retired","18","1641","13","82","416","27406.5","429"
"438","29","500","true","false","53","3","14","lockdown_worker+retired","18","1661","12","83","430","27718.5","442"
"439","29","500","true","false","53","3","14","lockdown_worker+retired","18","1701","6","85","438","28556","444"
"441","29","500","true","false","53","3","14","lockdown_worker+retired","18","1401","7","70","438","23495.5","445"
"440","29","500","true","false","53","3","14","lockdown_worker+retired","18","1981","17","99","403","32903.5","420"
"444","29","500","true","false","53","3","14","lockdown_worker+retired","18","1421","8","71","452","23833.5","460"
"442","29","500","true","false","53","3","14","lockdown_worker+retired","18","2041","5","102","439","34265.5","444"
"445","29","500","true","false","53","3","14","lockdown_worker+retired","18","1661","7","83","425","27882","432"
"443","29","500","true","false","53","3","14","lockdown_worker+retired","18","2341","11","117","438","39044","449"
"448","29","500","true","false","53","3","14","lockdown_worker+retired","18","1421","8","71","446","23840.5","454"
"449","29","500","true","false","53","3","14","lockdown_worker+retired","18","1441","9","72","422","24146","431"
"447","29","500","true","false","53","3","14","lockdown_worker+retired","18","1901","8","95","437","31862.5","445"
"450","29","500","true","false","53","3","14","lockdown_worker+retired","18","1661","15","83","432","27712.5","447"
"452","29","500","true","false","53","3","14","lockdown_worker+retired","18","1261","4","63","442","21214.5","446"
"446","29","500","true","false","53","3","14","lockdown_worker+retired","18","2781","11","139","448","46432","459"
"451","29","500","true","false","53","3","14","lockdown_worker+retired","18","1601","9","80","426","26843","435"
"454","29","500","true","false","53","3","14","lockdown_worker+retired","18","1401","14","70","424","23397","438"
"453","29","500","true","false","53","3","14","lockdown_worker+retired","18","1581","9","79","428","26495.5","437"
"456","29","500","true","false","53","3","14","lockdown_worker+retired","18","1361","8","68","429","22506.5","437"
"457","29","500","true","false","53","3","14","lockdown_worker+retired","18","1661","7","83","435","27874","442"
"455","29","500","true","false","53","3","14","lockdown_worker+retired","18","2481","9","124","437","41467","446"
"461","29","500","true","false","53","3","14","lockdown_worker+retired","18","1321","8","66","423","22139","431"
"459","29","500","true","false","53","3","14","lockdown_worker+retired","18","1961","16","98","430","32604.5","446"
"458","29","500","true","false","53","3","14","lockdown_worker+retired","18","2281","9","114","444","38150","453"
"463","29","500","true","false","53","3","14","lockdown_worker+retired","18","1521","6","76","430","25521.5","436"
"465","29","500","true","false","53","3","14","lockdown_worker+retired","18","1341","14","67","429","22430.5","443"
"460","29","500","true","false","53","3","14","lockdown_worker+retired","18","2601","9","130","445","43454.5","454"
"464","29","500","true","false","53","3","14","lockdown_worker+retired","18","2081","10","104","445","34764.5","455"
"466","29","500","true","false","53","3","14","lockdown_worker+retired","18","1581","8","79","438","26510.5","446"
"462","29","500","true","false","53","3","14","lockdown_worker+retired","18","2541","9","127","442","42483","451"
"467","29","500","true","false","53","3","14","lockdown_worker+retired","18","1781","7","89","427","29935","434"
"469","29","500","true","false","53","3","14","lockdown_worker+retired","18","1701","9","85","431","28550.5","440"
"471","29","500","true","false","53","3","14","lockdown_worker+retired","18","1621","7","81","449","27160","456"
"472","29","500","true","false","53","3","14","lockdown_worker+retired","18","1681","4","84","436","28260","440"
"470","29","500","true","false","53","3","14","lockdown_worker+retired","18","2461","9","123","447","41146","456"
"468","29","500","true","false","53","3","14","lockdown_worker+retired","18","2761","11","138","443","46074","454"
"473","29","500","true","false","53","3","14","lockdown_worker+retired","18","1941","8","97","430","32478","438"
"474","29","500","true","false","53","3","14","lockdown_worker+retired","18","1721","13","86","434","28358","447"
"475","29","500","true","false","53","3","14","lockdown_worker+retired","18","2161","12","108","449","36057.5","461"
"479","29","500","true","false","53","3","14","lockdown_worker+retired","18","1701","7","85","442","28531.5","449"
"477","29","500","true","false","53","3","14","lockdown_worker+retired","18","2641","7","132","429","44268","436"
"476","29","500","true","false","53","3","14","lockdown_worker+retired","18","3041","8","152","439","50869.5","447"
"478","29","500","true","false","53","3","14","lockdown_worker+retired","18","2841","8","142","449","47551","457"
"480","29","500","true","false","53","3","14","lockdown_worker+retired","18","2081","11","104","440","34405.5","451"
"481","29","500","true","false","53","3","14","lockdown_worker+retired","18","1861","10","93","448","31126.5","458"
"482","29","500","true","false","53","3","14","lockdown_worker+retired","18","2061","10","103","452","34462.5","462"
"486","29","500","true","false","53","3","14","lockdown_worker+retired","18","1321","4","66","426","22218","430"
"484","29","500","true","false","53","3","14","lockdown_worker+retired","18","2101","17","105","430","34814","447"
"485","29","500","true","false","53","3","14","lockdown_worker+retired","18","1781","10","89","441","29795","451"
"483","29","500","true","false","53","3","14","lockdown_worker+retired","18","2721","10","136","424","45517.5","434"
"487","29","500","true","false","53","3","14","lockdown_worker+retired","18","1701","6","85","446","28547.5","452"
"488","29","500","true","false","53","3","14","lockdown_worker+retired","18","1841","7","92","442","30890.5","449"
"490","29","500","true","false","53","3","14","lockdown_worker+retired","18","1861","11","93","442","31140","453"
"491","29","500","true","false","53","3","14","lockdown_worker+retired","18","1681","11","84","422","28073.5","433"
"492","29","500","true","false","53","3","14","lockdown_worker+retired","18","1821","9","91","448","30464","457"
"489","29","500","true","false","53","3","14","lockdown_worker+retired","18","2421","12","121","438","40387","450"
"493","29","500","true","false","53","3","14","lockdown_worker+retired","18","2181","10","109","441","36479","451"
"494","29","500","true","false","53","3","14","lockdown_worker+retired","18","1781","9","89","424","29782","433"
"496","29","500","true","false","53","3","14","lockdown_worker+retired","18","1581","10","79","433","26455","443"
"497","29","500","true","false","53","3","14","lockdown_worker+retired","18","1701","8","85","453","28497","461"
"499","29","500","true","false","53","3","14","lockdown_worker+retired","18","1401","12","70","430","23425","442"
"498","29","500","true","false","53","3","14","lockdown_worker+retired","18","2061","18","103","440","34193","458"
"502","29","500","true","false","53","3","14","lockdown_retired+student","18","981","17","49","461","6682","478"
"495","29","500","true","false","53","3","14","lockdown_worker+retired","18","2501","9","125","442","41814","451"
"501","29","500","true","false","53","3","14","lockdown_retired+student","18","1141","12","57","472","7840.5","484"
"500","29","500","true","false","53","3","14","lockdown_worker+retired","18","1561","13","78","424","26063","437"
"505","29","500","true","false","53","3","14","lockdown_retired+student","18","1121","11","56","470","7712","481"
"504","29","500","true","false","53","3","14","lockdown_retired+student","18","1461","11","73","481","10007.5","492"
"506","29","500","true","false","53","3","14","lockdown_retired+student","18","1221","15","61","469","8394.5","484"
"503","29","500","true","false","53","3","14","lockdown_retired+student","18","2101","12","105","477","14232.5","489"
"507","29","500","true","false","53","3","14","lockdown_retired+student","18","1461","16","73","467","9919.5","483"
"510","29","500","true","false","53","3","14","lockdown_retired+student","18","1041","16","52","470","7119.5","486"
"508","29","500","true","false","53","3","14","lockdown_retired+student","18","1501","9","75","479","10304.5","488"
"512","29","500","true","false","53","3","14","lockdown_retired+student","18","1361","16","68","469","9255","485"
"513","29","500","true","false","53","3","14","lockdown_retired+student","18","1801","12","90","475","12232","487"
"514","29","500","true","false","53","3","14","lockdown_retired+student","18","1541","12","77","478","10556.5","490"
"516","29","500","true","false","53","3","14","lockdown_retired+student","18","1321","7","66","476","9134.5","483"
"515","29","500","true","false","53","3","14","lockdown_retired+student","18","1501","11","75","476","10275.5","487"
"518","29","500","true","false","53","3","14","lockdown_retired+student","18","1001","17","50","469","6864.5","486"
"509","29","500","true","false","53","3","14","lockdown_retired+student","18","2421","10","121","490","16483.5","500"
"511","29","500","true","false","53","3","14","lockdown_retired+student","18","2561","17","128","478","17132.5","495"
"517","29","500","true","false","53","3","14","lockdown_retired+student","18","1681","7","84","474","11588","481"
"521","29","500","true","false","53","3","14","lockdown_retired+student","18","1041","12","52","478","7149.5","490"
"523","29","500","true","false","53","3","14","lockdown_retired+student","18","1061","11","53","470","7324","481"
"519","29","500","true","false","53","3","14","lockdown_retired+student","18","2241","11","112","480","15288","491"
"525","29","500","true","false","53","3","14","lockdown_retired+student","18","1161","10","58","481","7980.5","491"
"520","29","500","true","false","53","3","14","lockdown_retired+student","18","2701","13","135","484","18224.5","497"
"529","29","500","true","false","53","3","14","lockdown_retired+student","18","1041","14","52","470","7144","484"
"522","29","500","true","false","53","3","14","lockdown_retired+student","18","1901","14","95","481","12835","495"
"524","29","500","true","false","53","3","14","lockdown_retired+student","18","1701","11","85","482","11618","493"
"527","29","500","true","false","53","3","14","lockdown_retired+student","18","1321","4","66","482","9171.5","486"
"526","29","500","true","false","53","3","14","lockdown_retired+student","18","1541","12","77","476","10508","488"
"528","29","500","true","false","53","3","14","lockdown_retired+student","18","1241","10","62","481","8507","491"
"530","29","500","true","false","53","3","14","lockdown_retired+student","18","1541","15","77","476","10446","491"
"532","29","500","true","false","53","3","14","lockdown_retired+student","18","1461","11","73","476","9982.5","487"
"531","29","500","true","false","53","3","14","lockdown_retired+student","18","1381","14","69","470","9428","484"
"535","29","500","true","false","53","3","14","lockdown_retired+student","18","1121","9","56","475","7724","484"
"534","29","500","true","false","53","3","14","lockdown_retired+student","18","1181","6","59","476","8174.5","482"
"538","29","500","true","false","53","3","14","lockdown_retired+student","18","1181","8","59","469","8181","477"
"536","29","500","true","false","53","3","14","lockdown_retired+student","18","1421","9","71","469","9772.5","478"
"541","29","500","true","false","53","3","14","lockdown_retired+student","18","1161","15","58","471","7899.5","486"
"539","29","500","true","false","53","3","14","lockdown_retired+student","18","1581","12","79","477","10764.5","489"
"540","29","500","true","false","53","3","14","lockdown_retired+student","18","1521","12","76","476","10390","488"
"533","29","500","true","false","53","3","14","lockdown_retired+student","18","2201","13","110","485","14902","498"
"542","29","500","true","false","53","3","14","lockdown_retired+student","18","1141","20","57","467","7734","487"
"537","29","500","true","false","53","3","14","lockdown_retired+student","18","1941","11","97","481","13226.5","492"
"544","29","500","true","false","53","3","14","lockdown_retired+student","18","1701","14","85","472","11525","486"
"543","29","500","true","false","53","3","14","lockdown_retired+student","18","2141","15","107","480","14451","495"
"545","29","500","true","false","53","3","14","lockdown_retired+student","18","1541","8","77","474","10590.5","482"
"546","29","500","true","false","53","3","14","lockdown_retired+student","18","1461","17","73","477","9925.5","494"
"549","29","500","true","false","53","3","14","lockdown_retired+student","18","1121","12","56","471","7703","483"
"548","29","500","true","false","53","3","14","lockdown_retired+student","18","1441","14","72","474","9809.5","488"
"547","29","500","true","false","53","3","14","lockdown_retired+student","18","2061","7","103","487","14164","494"
"553","29","500","true","false","53","3","14","lockdown_retired+student","18","1581","8","79","482","10870","490"
"550","29","500","true","false","53","3","14","lockdown_retired+student","18","2121","10","106","480","14484.5","490"
"554","29","500","true","false","53","3","14","lockdown_retired+student","18","1481","10","74","474","10156","484"
"551","29","500","true","false","53","3","14","lockdown_retired+student","18","2301","9","115","487","15712.5","496"
"556","29","500","true","false","53","3","14","lockdown_retired+student","18","1241","13","62","471","8466","484"
"552","29","500","true","false","53","3","14","lockdown_retired+student","18","2381","12","119","478","16172.5","490"
"558","29","500","true","false","53","3","14","lockdown_retired+student","18","1481","17","74","471","10025.5","488"
"557","29","500","true","false","53","3","14","lockdown_retired+student","18","1621","11","81","476","11079.5","487"
"555","29","500","true","false","53","3","14","lockdown_retired+student","18","1961","16","98","477","13206.5","493"
"560","29","500","true","false","53","3","14","lockdown_retired+student","18","1701","13","85","479","11582","492"
"559","29","500","true","false","53","3","14","lockdown_retired+student","18","1881","15","94","465","12752","480"
"562","29","500","true","false","53","3","14","lockdown_retired+student","18","1161","13","58","470","7968","483"
"564","29","500","true","false","53","3","14","lockdown_retired+student","18","1061","14","53","464","7254.5","478"
"561","29","500","true","false","53","3","14","lockdown_retired+student","18","1341","5","67","489","9289.5","494"
"563","29","500","true","false","53","3","14","lockdown_retired+student","18","1241","14","62","471","8448.5","485"
"565","29","500","true","false","53","3","14","lockdown_retired+student","18","1241","10","62","475","8519.5","485"
"566","29","500","true","false","53","3","14","lockdown_retired+student","18","1561","9","78","482","10700","491"
"567","29","500","true","false","53","3","14","lockdown_retired+student","18","1721","6","86","486","11886","492"
"568","29","500","true","false","53","3","14","lockdown_retired+student","18","1301","10","65","473","8924.5","483"
"569","29","500","true","false","53","3","14","lockdown_retired+student","18","1441","14","72","467","9798.5","481"
"572","29","500","true","false","53","3","14","lockdown_retired+student","18","1101","11","55","480","7546","491"
"575","29","500","true","false","53","3","14","lockdown_retired+student","18","1081","13","54","474","7393","487"
"570","29","500","true","false","53","3","14","lockdown_retired+student","18","1701","10","85","482","11619.5","492"
"573","29","500","true","false","53","3","14","lockdown_retired+student","18","1581","10","79","474","10806.5","484"
"576","29","500","true","false","53","3","14","lockdown_retired+student","18","1541","7","77","480","10633.5","487"
"574","29","500","true","false","53","3","14","lockdown_retired+student","18","1461","12","73","476","9991.5","488"
"577","29","500","true","false","53","3","14","lockdown_retired+student","18","1501","12","75","477","10235.5","489"
"578","29","500","true","false","53","3","14","lockdown_retired+student","18","1061","13","53","471","7252.5","484"
"571","29","500","true","false","53","3","14","lockdown_retired+student","18","1981","15","99","474","13383.5","489"
"579","29","500","true","false","53","3","14","lockdown_retired+student","18","1201","6","60","480","8323","486"
"580","29","500","true","false","53","3","14","lockdown_retired+student","18","1301","10","65","477","8912.5","487"
"581","29","500","true","false","53","3","14","lockdown_retired+student","18","1561","12","78","475","10676","487"
"584","29","500","true","false","53","3","14","lockdown_retired+student","18","1281","11","64","471","8775.5","482"
"588","29","500","true","false","53","3","14","lockdown_retired+student","18","1141","10","57","471","7838","481"
"582","29","500","true","false","53","3","14","lockdown_retired+student","18","1721","10","86","480","11781","490"
"586","29","500","true","false","53","3","14","lockdown_retired+student","18","1401","11","70","480","9583.5","491"
"590","29","500","true","false","53","3","14","lockdown_retired+student","18","1641","9","82","487","11246","496"
"589","29","500","true","false","53","3","14","lockdown_retired+student","18","1821","12","91","483","12412","495"
"585","29","500","true","false","53","3","14","lockdown_retired+student","18","2101","12","105","477","14272.5","489"
"583","29","500","true","false","53","3","14","lockdown_retired+student","18","2381","9","119","482","16261","491"
"587","29","500","true","false","53","3","14","lockdown_retired+student","18","1881","9","94","479","12916","488"
"591","29","500","true","false","53","3","14","lockdown_retired+student","18","1261","13","63","470","8604.5","483"
"593","29","500","true","false","53","3","14","lockdown_retired+student","18","1461","13","73","478","9974","491"
"595","29","500","true","false","53","3","14","lockdown_retired+student","18","1121","15","56","470","7634","485"
"592","29","500","true","false","53","3","14","lockdown_retired+student","18","2041","12","102","477","13758","489"
"597","29","500","true","false","53","3","14","lockdown_retired+student","18","1521","6","76","486","10497","492"
"594","29","500","true","false","53","3","14","lockdown_retired+student","18","1861","10","93","480","12726.5","490"
"596","29","500","true","false","53","3","14","lockdown_retired+student","18","1661","15","83","479","11185","494"
"601","29","500","true","false","53","3","14","lockdown_student+worker","18","1461","15","73","426","24272.5","441"
"600","29","500","true","false","53","3","14","lockdown_retired+student","18","1521","12","76","482","10367","494"
"599","29","500","true","false","53","3","14","lockdown_retired+student","18","1801","8","90","479","12363.5","487"
"602","29","500","true","false","53","3","14","lockdown_student+worker","18","1681","9","84","448","27930","457"
"598","29","500","true","false","53","3","14","lockdown_retired+student","18","2201","13","110","476","14933","489"
"604","29","500","true","false","53","3","14","lockdown_student+worker","18","1861","13","93","438","30922.5","451"
"603","29","500","true","false","53","3","14","lockdown_student+worker","18","2881","9","144","454","47880","463"
"607","29","500","true","false","53","3","14","lockdown_student+worker","18","1521","9","76","440","25270","449"
"605","29","500","true","false","53","3","14","lockdown_student+worker","18","2661","6","133","442","44222.5","448"
"606","29","500","true","false","53","3","14","lockdown_student+worker","18","2701","11","135","439","44887.5","450"
"612","29","500","true","false","53","3","14","lockdown_student+worker","18","1561","13","78","429","25935","442"
"609","29","500","true","false","53","3","14","lockdown_student+worker","18","2021","8","101","448","33582.5","456"
"613","29","500","true","false","53","3","14","lockdown_student+worker","18","1701","8","85","441","28262.5","449"
"610","29","500","true","false","53","3","14","lockdown_student+worker","18","2361","9","118","446","39235","455"
"611","29","500","true","false","53","3","14","lockdown_student+worker","18","2461","17","123","434","40897.5","451"
"615","29","500","true","false","53","3","14","lockdown_student+worker","18","1461","7","73","439","24272.5","446"
"608","29","500","true","false","53","3","14","lockdown_student+worker","18","3101","8","155","456","51537.5","464"
"616","29","500","true","false","53","3","14","lockdown_student+worker","18","1681","14","84","429","27930","443"
"618","29","500","true","false","53","3","14","lockdown_student+worker","18","1301","9","65","447","21612.5","456"
"619","29","500","true","false","53","3","14","lockdown_student+worker","18","1401","9","70","440","23275","449"
"620","29","500","true","false","53","3","14","lockdown_student+worker","18","1461","9","73","447","24272.5","456"
"617","29","500","true","false","53","3","14","lockdown_student+worker","18","2441","11","122","440","40565","451"
"614","29","500","true","false","53","3","14","lockdown_student+worker","18","3861","12","193","435","64172.5","447"
"621","29","500","true","false","53","3","14","lockdown_student+worker","18","1881","11","94","425","31255","436"
"622","29","500","true","false","53","3","14","lockdown_student+worker","18","1461","5","73","438","24272.5","443"
"623","29","500","true","false","53","3","14","lockdown_student+worker","18","2041","18","102","442","33915","460"
"626","29","500","true","false","53","3","14","lockdown_student+worker","18","2321","8","116","444","38570","452"
"625","29","500","true","false","53","3","14","lockdown_student+worker","18","2861","15","143","451","47547.5","466"
"629","29","500","true","false","53","3","14","lockdown_student+worker","18","1461","12","73","441","24272.5","453"
"624","29","500","true","false","53","3","14","lockdown_student+worker","18","3221","9","161","465","53532.5","474"
"632","29","500","true","false","53","3","14","lockdown_student+worker","18","1521","13","76","427","25270","440"
"630","29","500","true","false","53","3","14","lockdown_student+worker","18","2021","15","101","434","33582.5","449"
"631","29","500","true","false","53","3","14","lockdown_student+worker","18","2041","12","102","433","33915","445"
"628","29","500","true","false","53","3","14","lockdown_student+worker","18","2981","14","149","451","49542.5","465"
"627","29","500","true","false","53","3","14","lockdown_student+worker","18","2981","12","149","436","49542.5","448"
"633","29","500","true","false","53","3","14","lockdown_student+worker","18","2001","14","100","437","33250","451"
"635","29","500","true","false","53","3","14","lockdown_student+worker","18","1801","20","90","440","29592.5","460"
"634","29","500","true","false","53","3","14","lockdown_student+worker","18","2621","11","131","424","43557.5","435"
"636","29","500","true","false","53","3","14","lockdown_student+worker","18","1621","16","81","437","26932.5","453"
"639","29","500","true","false","53","3","14","lockdown_student+worker","18","1881","15","94","438","31255","453"
"637","29","500","true","false","53","3","14","lockdown_student+worker","18","2501","12","125","423","41562.5","435"
"644","29","500","true","false","53","3","14","lockdown_student+worker","18","1701","13","85","455","28262.5","468"
"638","29","500","true","false","53","3","14","lockdown_student+worker","18","3121","14","156","447","51870","461"
"640","29","500","true","false","53","3","14","lockdown_student+worker","18","2701","13","135","433","44887.5","446"
"643","29","500","true","false","53","3","14","lockdown_student+worker","18","2141","10","107","444","35577.5","454"
"641","29","500","true","false","53","3","14","lockdown_student+worker","18","2841","20","142","449","47215","469"
"642","29","500","true","false","53","3","14","lockdown_student+worker","18","2561","14","128","431","42560","445"
"646","29","500","true","false","53","3","14","lockdown_student+worker","18","1481","12","74","449","24605","461"
"645","29","500","true","false","53","3","14","lockdown_student+worker","18","2121","13","106","444","35245","457"
"648","29","500","true","false","53","3","14","lockdown_student+worker","18","1581","10","79","426","26267.5","436"
"649","29","500","true","false","53","3","14","lockdown_student+worker","18","1281","11","64","436","21280","447"
"647","29","500","true","false","53","3","14","lockdown_student+worker","18","2941","9","147","451","48877.5","460"
"650","29","500","true","false","53","3","14","lockdown_student+worker","18","2161","12","108","443","35910","455"
"651","29","500","true","false","53","3","14","lockdown_student+worker","18","1381","4","69","456","22942.5","460"
"654","29","500","true","false","53","3","14","lockdown_student+worker","18","1641","10","82","427","27265","437"
"652","29","500","true","false","53","3","14","lockdown_student+worker","18","2061","10","103","452","34247.5","462"
"656","29","500","true","false","53","3","14","lockdown_student+worker","18","1901","15","95","445","31587.5","460"
"655","29","500","true","false","53","3","14","lockdown_student+worker","18","2301","12","115","440","38237.5","452"
"653","29","500","true","false","53","3","14","lockdown_student+worker","18","2501","13","125","446","41562.5","459"
"657","29","500","true","false","53","3","14","lockdown_student+worker","18","2041","6","102","444","33915","450"
"660","29","500","true","false","53","3","14","lockdown_student+worker","18","1581","8","79","445","26267.5","453"
"659","29","500","true","false","53","3","14","lockdown_student+worker","18","1881","6","94","456","31255","462"
"658","29","500","true","false","53","3","14","lockdown_student+worker","18","3021","7","151","457","50207.5","464"
"662","29","500","true","false","53","3","14","lockdown_student+worker","18","1741","13","87","442","28927.5","455"
"663","29","500","true","false","53","3","14","lockdown_student+worker","18","1521","8","76","433","25270","441"
"664","29","500","true","false","53","3","14","lockdown_student+worker","18","1961","13","98","427","32585","440"
"665","29","500","true","false","53","3","14","lockdown_student+worker","18","1501","13","75","440","24937.5","453"
"661","29","500","true","false","53","3","14","lockdown_student+worker","18","2561","14","128","438","42560","452"
"667","29","500","true","false","53","3","14","lockdown_student+worker","18","1581","10","79","447","26267.5","457"
"669","29","500","true","false","53","3","14","lockdown_student+worker","18","1281","10","64","442","21280","452"
"668","29","500","true","false","53","3","14","lockdown_student+worker","18","1981","14","99","435","32917.5","449"
"666","29","500","true","false","53","3","14","lockdown_student+worker","18","2581","8","129","430","42892.5","438"
"671","29","500","true","false","53","3","14","lockdown_student+worker","18","1721","10","86","452","28595","462"
"670","29","500","true","false","53","3","14","lockdown_student+worker","18","2021","11","101","437","33582.5","448"
"672","29","500","true","false","53","3","14","lockdown_student+worker","18","1421","21","71","420","23607.5","441"
"673","29","500","true","false","53","3","14","lockdown_student+worker","18","1841","7","92","454","30590","461"
"674","29","500","true","false","53","3","14","lockdown_student+worker","18","1601","9","80","448","26600","457"
"675","29","500","true","false","53","3","14","lockdown_student+worker","18","2281","5","114","448","37905","453"
