"[run number]","proportion_retired","people","security_measures","detection_sick_people","proportion_worker","infectious_rate","duration","lockdown_type","proportion_student","[step]","n_of_death","days","count turtles with [color = gray]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"650","29","500","false","true","53","3","14","lockdown_student+worker","18","521","9","26","490","9750","499"
"651","29","500","false","true","53","3","14","lockdown_student+worker","18","541","15","27","484","10146.5","499"
"652","29","500","false","true","53","3","14","lockdown_student+worker","18","481","11","24","489","8943","500"
"653","29","500","false","true","53","3","14","lockdown_student+worker","18","541","10","27","488","10165.5","498"
"654","29","500","false","true","53","3","14","lockdown_student+worker","18","461","12","23","487","8607.5","499"
"655","29","500","false","true","53","3","14","lockdown_student+worker","18","461","10","23","489","8620","499"
"656","29","500","false","true","53","3","14","lockdown_student+worker","18","461","9","23","490","8606","499"
"657","29","500","false","true","53","3","14","lockdown_student+worker","18","441","17","22","480","8202","497"
"659","29","500","false","true","53","3","14","lockdown_student+worker","18","481","9","24","489","8991.5","498"
"658","29","500","false","true","53","3","14","lockdown_student+worker","18","461","8","23","490","8611.5","498"
"661","29","500","false","true","53","3","14","lockdown_student+worker","18","441","14","22","486","8221","500"
"660","29","500","false","true","53","3","14","lockdown_student+worker","18","481","9","24","491","8991.5","500"
"662","29","500","false","true","53","3","14","lockdown_student+worker","18","521","12","26","488","9701","500"
"663","29","500","false","true","53","3","14","lockdown_student+worker","18","481","14","24","486","9001","500"
"664","29","500","false","true","53","3","14","lockdown_student+worker","18","501","8","25","491","8940.5","499"
"665","29","500","false","true","53","3","14","lockdown_student+worker","18","481","11","24","487","8996","498"
"666","29","500","false","true","53","3","14","lockdown_student+worker","18","461","10","23","489","8607","499"
"668","29","500","false","true","53","3","14","lockdown_student+worker","18","461","12","23","488","8606.5","500"
"667","29","500","false","true","53","3","14","lockdown_student+worker","18","481","6","24","493","8998.5","499"
"670","29","500","false","true","53","3","14","lockdown_student+worker","18","481","17","24","480","8987","497"
"671","29","500","false","true","53","3","14","lockdown_student+worker","18","481","12","24","486","9032","498"
"669","29","500","false","true","53","3","14","lockdown_student+worker","18","461","13","23","487","8624.5","500"
"672","29","500","false","true","53","3","14","lockdown_student+worker","18","481","8","24","491","8971","499"
"673","29","500","false","true","53","3","14","lockdown_student+worker","18","521","11","26","488","9790.5","499"
"674","29","500","false","true","53","3","14","lockdown_student+worker","18","521","8","26","489","9666","497"
"675","29","500","false","true","53","3","14","lockdown_student+worker","18","481","12","24","484","8965","496"
"677","29","500","false","true","53","3","14","lockdown_student+worker","18","481","9","24","488","8981.5","497"
"676","29","500","false","true","53","3","14","lockdown_student+worker","18","481","16","24","483","8968","499"
"678","29","500","false","true","53","3","14","lockdown_student+worker","18","481","8","24","492","8598","500"
"680","29","500","false","true","53","3","14","lockdown_student+worker","18","461","10","23","489","8625.5","499"
"679","29","500","false","true","53","3","14","lockdown_student+worker","18","481","10","24","488","8995","498"
"681","29","500","false","true","53","3","14","lockdown_student+worker","18","481","11","24","487","8993.5","498"
"684","29","500","false","true","53","3","14","lockdown_student+worker","18","441","20","22","478","8179","498"
"682","29","500","false","true","53","3","14","lockdown_student+worker","18","461","11","23","488","8590.5","499"
"683","29","500","false","true","53","3","14","lockdown_student+worker","18","461","14","23","485","8617","499"
"685","29","500","false","true","53","3","14","lockdown_student+worker","18","501","14","25","485","9359","499"
"687","29","500","false","true","53","3","14","lockdown_student+worker","18","461","17","23","483","8587.5","500"
"686","29","500","false","true","53","3","14","lockdown_student+worker","18","521","13","26","486","9758","499"
"689","29","500","false","true","53","3","14","lockdown_student+worker","18","461","6","23","494","8659.5","500"
"688","29","500","false","true","53","3","14","lockdown_student+worker","18","501","13","25","486","9381.5","499"
"691","29","500","false","true","53","3","14","lockdown_student+worker","18","441","18","22","482","8213","500"
"690","29","500","false","true","53","3","14","lockdown_student+worker","18","481","8","24","490","8949.5","498"
"692","29","500","false","true","53","3","14","lockdown_student+worker","18","461","10","23","489","8607","499"
"693","29","500","false","true","53","3","14","lockdown_student+worker","18","441","15","22","485","8246","500"
"694","29","500","false","true","53","3","14","lockdown_student+worker","18","481","16","24","483","8983.5","499"
"695","29","500","false","true","53","3","14","lockdown_student+worker","18","461","12","23","488","8549","500"
"696","29","500","false","true","53","3","14","lockdown_student+worker","18","501","11","25","485","9381","496"
"697","29","500","false","true","53","3","14","lockdown_student+worker","18","501","14","25","485","8961.5","499"
"698","29","500","false","true","53","3","14","lockdown_student+worker","18","501","9","25","487","9068","496"
"699","29","500","false","true","53","3","14","lockdown_student+worker","18","481","14","24","486","8927","500"
"701","29","500","false","true","53","3","14","essential_activities","18","421","9","21","491","7356","500"
"702","29","500","false","true","53","3","14","essential_activities","18","441","9","22","491","7705","500"
"703","29","500","false","true","53","3","14","essential_activities","18","421","13","21","487","7429","500"
"700","29","500","false","true","53","3","14","lockdown_student+worker","18","501","15","25","482","9383.5","497"
"705","29","500","false","true","53","3","14","essential_activities","18","401","11","20","489","6952","500"
"704","29","500","false","true","53","3","14","essential_activities","18","421","15","21","485","7297.5","500"
"706","29","500","false","true","53","3","14","essential_activities","18","401","9","20","491","6992","500"
"707","29","500","false","true","53","3","14","essential_activities","18","421","9","21","491","7340","500"
"708","29","500","false","true","53","3","14","essential_activities","18","421","20","21","480","7346.5","500"
"709","29","500","false","true","53","3","14","essential_activities","18","421","6","21","494","7414.5","500"
"710","29","500","false","true","53","3","14","essential_activities","18","421","17","21","483","7365","500"
"711","29","500","false","true","53","3","14","essential_activities","18","501","8","25","492","8502.5","500"
"712","29","500","false","true","53","3","14","essential_activities","18","421","19","21","481","7278.5","500"
"713","29","500","false","true","53","3","14","essential_activities","18","401","18","20","482","6938","500"
"714","29","500","false","true","53","3","14","essential_activities","18","441","10","22","490","7714.5","500"
"715","29","500","false","true","53","3","14","essential_activities","18","401","10","20","490","6972.5","500"
"717","29","500","false","true","53","3","14","essential_activities","18","381","13","19","487","6654","500"
"716","29","500","false","true","53","3","14","essential_activities","18","461","17","23","483","7962.5","500"
"718","29","500","false","true","53","3","14","essential_activities","18","421","7","21","493","7358","500"
"719","29","500","false","true","53","3","14","essential_activities","18","421","13","21","487","7013","500"
"720","29","500","false","true","53","3","14","essential_activities","18","461","10","23","490","7808","500"
"721","29","500","false","true","53","3","14","essential_activities","18","441","12","22","488","7661","500"
"722","29","500","false","true","53","3","14","essential_activities","18","461","11","23","489","8138","500"
"723","29","500","false","true","53","3","14","essential_activities","18","461","15","23","485","8193.5","500"
"725","29","500","false","true","53","3","14","essential_activities","18","421","11","21","489","7330","500"
"724","29","500","false","true","53","3","14","essential_activities","18","421","8","21","492","7361.5","500"
"726","29","500","false","true","53","3","14","essential_activities","18","421","11","21","488","7404","499"
"727","29","500","false","true","53","3","14","essential_activities","18","401","10","20","490","6959","500"
"728","29","500","false","true","53","3","14","essential_activities","18","421","14","21","486","6972.5","500"
"730","29","500","false","true","53","3","14","essential_activities","18","421","13","21","487","7298.5","500"
"729","29","500","false","true","53","3","14","essential_activities","18","461","9","23","490","8128.5","499"
"731","29","500","false","true","53","3","14","essential_activities","18","421","11","21","489","7398","500"
"733","29","500","false","true","53","3","14","essential_activities","18","421","7","21","493","7402","500"
"734","29","500","false","true","53","3","14","essential_activities","18","441","9","22","490","7785.5","499"
"735","29","500","false","true","53","3","14","essential_activities","18","401","14","20","486","6910.5","500"
"732","29","500","false","true","53","3","14","essential_activities","18","421","8","21","492","7371.5","500"
"736","29","500","false","true","53","3","14","essential_activities","18","441","14","22","486","7710","500"
"737","29","500","false","true","53","3","14","essential_activities","18","441","8","22","492","7779","500"
"738","29","500","false","true","53","3","14","essential_activities","18","421","12","21","488","7402","500"
"739","29","500","false","true","53","3","14","essential_activities","18","401","11","20","489","6925","500"
"741","29","500","false","true","53","3","14","essential_activities","18","401","12","20","488","6665.5","500"
"742","29","500","false","true","53","3","14","essential_activities","18","401","14","20","486","6985.5","500"
"740","29","500","false","true","53","3","14","essential_activities","18","481","7","24","493","7796.5","500"
"743","29","500","false","true","53","3","14","essential_activities","18","441","8","22","492","7720","500"
"746","29","500","false","true","53","3","14","essential_activities","18","421","11","21","489","7405.5","500"
"745","29","500","false","true","53","3","14","essential_activities","18","441","15","22","485","7750.5","500"
"744","29","500","false","true","53","3","14","essential_activities","18","461","15","23","485","8177.5","500"
"747","29","500","false","true","53","3","14","essential_activities","18","441","11","22","489","7764","500"
"748","29","500","false","true","53","3","14","essential_activities","18","401","9","20","491","7004","500"
"749","29","500","false","true","53","3","14","essential_activities","18","401","17","20","483","6935","500"
"750","29","500","false","true","53","3","14","essential_activities","18","421","8","21","492","7284","500"
"752","29","500","false","true","53","3","14","essential_activities","18","421","14","21","486","7405.5","500"
"751","29","500","false","true","53","3","14","essential_activities","18","421","10","21","490","7341.5","500"
"753","29","500","false","true","53","3","14","essential_activities","18","441","11","22","489","7677.5","500"
"754","29","500","false","true","53","3","14","essential_activities","18","421","15","21","485","7335","500"
"755","29","500","false","true","53","3","14","essential_activities","18","381","5","19","495","6662","500"
"756","29","500","false","true","53","3","14","essential_activities","18","401","13","20","487","7061.5","500"
"757","29","500","false","true","53","3","14","essential_activities","18","421","10","21","490","7367","500"
"758","29","500","false","true","53","3","14","essential_activities","18","441","14","22","486","7701","500"
"760","29","500","false","true","53","3","14","essential_activities","18","461","11","23","489","8175.5","500"
"761","29","500","false","true","53","3","14","essential_activities","18","441","16","22","484","7666.5","500"
"759","29","500","false","true","53","3","14","essential_activities","18","421","8","21","492","7095.5","500"
"762","29","500","false","true","53","3","14","essential_activities","18","401","10","20","490","6944.5","500"
"763","29","500","false","true","53","3","14","essential_activities","18","441","3","22","497","7794","500"
"765","29","500","false","true","53","3","14","essential_activities","18","401","12","20","488","6901.5","500"
"764","29","500","false","true","53","3","14","essential_activities","18","421","9","21","491","7386","500"
"767","29","500","false","true","53","3","14","essential_activities","18","401","11","20","489","6996.5","500"
"766","29","500","false","true","53","3","14","essential_activities","18","421","13","21","487","7387","500"
"768","29","500","false","true","53","3","14","essential_activities","18","421","9","21","491","7313.5","500"
"769","29","500","false","true","53","3","14","essential_activities","18","401","8","20","492","7020","500"
"770","29","500","false","true","53","3","14","essential_activities","18","401","13","20","487","6989.5","500"
"772","29","500","false","true","53","3","14","essential_activities","18","421","14","21","486","7402","500"
"771","29","500","false","true","53","3","14","essential_activities","18","441","9","22","491","7710.5","500"
"773","29","500","false","true","53","3","14","essential_activities","18","401","11","20","489","6973","500"
"774","29","500","false","true","53","3","14","essential_activities","18","461","4","23","496","8092.5","500"
"776","29","500","false","true","53","3","14","essential_activities","18","401","13","20","487","6966","500"
"775","29","500","false","true","53","3","14","essential_activities","18","421","9","21","491","7423","500"
"777","29","500","false","true","53","3","14","essential_activities","18","441","8","22","492","7714.5","500"
