"[run number]","proportion_retired","people","security_measures","detection_sick_people","proportion_worker","infectious_rate","duration","lockdown_type","proportion_student","[step]","n_of_death","days","count turtles with [color = gray]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"303","29","500","true","true","53","3","14","none","18","1221","7","61","295","7686.5","302"
"310","29","500","true","true","53","3","14","none","18","961","5","48","359","7841.25","364"
"309","29","500","true","true","53","3","14","none","18","1101","5","55","319","7652.75","324"
"305","29","500","true","true","53","3","14","none","18","1641","9","82","333","15663","342"
"304","29","500","true","true","53","3","14","none","18","1541","3","77","344","15655","347"
"308","29","500","true","true","53","3","14","none","18","1601","8","80","290","12526.25","298"
"311","29","500","true","true","53","3","14","none","18","1021","10","51","309","6868.5","319"
"307","29","500","true","true","53","3","14","none","18","1761","7","88","285","13803.5","292"
"312","29","500","true","true","53","3","14","none","18","1281","7","64","248","6305.5","255"
"313","29","500","true","true","53","3","14","none","18","1021","10","51","290","7420.25","300"
"314","29","500","true","true","53","3","14","none","18","1221","7","61","296","8544.5","303"
"315","29","500","true","true","53","3","14","none","18","1241","5","62","309","8948.25","314"
"318","29","500","true","true","53","3","14","none","18","1121","8","56","326","10288.25","334"
"317","29","500","true","true","53","3","14","none","18","1161","7","58","325","9075.25","332"
"319","29","500","true","true","53","3","14","none","18","1101","4","55","324","8272.25","328"
"320","29","500","true","true","53","3","14","none","18","1181","9","59","333","8467.5","342"
"321","29","500","true","true","53","3","14","none","18","1101","10","55","301","7441.25","311"
"323","29","500","true","true","53","3","14","none","18","1041","7","52","328","7803.75","335"
"324","29","500","true","true","53","3","14","none","18","981","7","49","269","6216.75","276"
"326","29","500","true","true","53","3","14","none","18","1221","4","61","226","6336.5","230"
"316","29","500","true","true","53","3","14","none","18","2501","8","125","353","27161","361"
"322","29","500","true","true","53","3","14","none","18","1581","10","79","294","10997.5","304"
"327","29","500","true","true","53","3","14","none","18","1341","9","67","292","10788.75","301"
"325","29","500","true","true","53","3","14","none","18","1321","12","66","323","11570.5","335"
"330","29","500","true","true","53","3","14","none","18","1021","6","51","297","7389.25","303"
"331","29","500","true","true","53","3","14","none","18","1081","9","54","297","6885.75","306"
"333","29","500","true","true","53","3","14","none","18","901","7","45","254","5555.25","261"
"328","29","500","true","true","53","3","14","none","18","1501","8","75","273","9270.75","281"
"329","29","500","true","true","53","3","14","none","18","1381","13","69","332","12635.5","345"
"335","29","500","true","true","53","3","14","none","18","941","8","47","286","6198.25","294"
"332","29","500","true","true","53","3","14","none","18","1521","9","76","324","14012.5","333"
"334","29","500","true","true","53","3","14","none","18","1301","6","65","319","9190","325"
"337","29","500","true","true","53","3","14","none","18","1021","8","51","321","7680.75","329"
"336","29","500","true","true","53","3","14","none","18","1081","5","54","302","8077.5","307"
"338","29","500","true","true","53","3","14","none","18","1141","7","57","325","9503.75","332"
"340","29","500","true","true","53","3","14","none","18","961","7","48","268","6171.25","275"
"341","29","500","true","true","53","3","14","none","18","1041","11","52","296","6950.75","307"
"343","29","500","true","true","53","3","14","none","18","1001","10","50","317","6770","327"
"345","29","500","true","true","53","3","14","none","18","821","7","41","302","5892.75","309"
"339","29","500","true","true","53","3","14","none","18","1401","7","70","307","10724.5","314"
"348","29","500","true","true","53","3","14","none","18","961","9","48","307","6944","316"
"346","29","500","true","true","53","3","14","none","18","1201","6","60","293","8136.25","299"
"347","29","500","true","true","53","3","14","none","18","1101","4","55","340","8327.5","344"
"342","29","500","true","true","53","3","14","none","18","1801","7","90","361","18469.5","368"
"350","29","500","true","true","53","3","14","none","18","1021","12","51","314","8276.5","326"
"351","29","500","true","true","53","3","14","none","18","1041","8","52","311","8308.75","319"
"352","29","500","true","true","53","3","14","none","18","1061","9","53","311","8275.5","320"
"344","29","500","true","true","53","3","14","none","18","2121","7","106","331","18884.5","338"
"353","29","500","true","true","53","3","14","none","18","1081","5","54","319","8761.5","324"
"349","29","500","true","true","53","3","14","none","18","1761","5","88","311","15424","316"
"354","29","500","true","true","53","3","14","none","18","1301","10","65","350","10897.75","360"
"355","29","500","true","true","53","3","14","none","18","1081","10","54","318","8316.25","328"
"356","29","500","true","true","53","3","14","none","18","1161","6","58","258","5886","264"
"358","29","500","true","true","53","3","14","none","18","1381","10","69","318","12078","328"
"357","29","500","true","true","53","3","14","none","18","1381","8","69","309","11127.25","317"
"360","29","500","true","true","53","3","14","none","18","1461","9","73","288","8900.75","297"
"359","29","500","true","true","53","3","14","none","18","1521","9","76","314","10926","323"
"365","29","500","true","true","53","3","14","none","18","1001","4","50","284","6244","288"
"362","29","500","true","true","53","3","14","none","18","1201","7","60","321","8353.5","328"
"363","29","500","true","true","53","3","14","none","18","1261","6","63","320","10389.75","326"
"364","29","500","true","true","53","3","14","none","18","1421","14","71","319","13041.75","333"
"366","29","500","true","true","53","3","14","none","18","1241","5","62","273","8461.25","278"
"361","29","500","true","true","53","3","14","none","18","2061","10","103","251","11137.25","261"
"368","29","500","true","true","53","3","14","none","18","1201","5","60","348","11512.25","353"
"367","29","500","true","true","53","3","14","none","18","1121","8","56","309","8080.5","317"
"371","29","500","true","true","53","3","14","none","18","941","6","47","288","5915.5","294"
"370","29","500","true","true","53","3","14","none","18","1101","11","55","283","6574.5","294"
"369","29","500","true","true","53","3","14","none","18","1141","6","57","323","7387","329"
"372","29","500","true","true","53","3","14","none","18","1121","6","56","313","8010.75","319"
"373","29","500","true","true","53","3","14","none","18","1121","16","56","331","8978.5","347"
"375","29","500","true","true","53","3","14","none","18","961","10","48","326","7236","336"
"376","29","500","true","true","53","3","14","none","18","1001","13","50","364","9058","377"
"374","29","500","true","true","53","3","14","none","18","1721","8","86","310","14863.5","318"
"379","29","500","true","true","53","3","14","none","18","1141","7","57","299","8287.75","306"
"378","29","500","true","true","53","3","14","none","18","1301","11","65","305","10211.25","316"
"382","29","500","true","true","53","3","14","none","18","1181","4","59","325","9641.25","329"
"381","29","500","true","true","53","3","14","none","18","1301","9","65","337","10302.75","346"
"380","29","500","true","true","53","3","14","none","18","1141","6","57","326","7861.5","332"
"377","29","500","true","true","53","3","14","none","18","1941","8","97","340","17368.5","348"
"385","29","500","true","true","53","3","14","none","18","941","5","47","348","7854.75","353"
"383","29","500","true","true","53","3","14","none","18","1421","6","71","311","12462.5","317"
"386","29","500","true","true","53","3","14","none","18","1161","12","58","296","8553.25","308"
"384","29","500","true","true","53","3","14","none","18","1461","9","73","330","10920","339"
"387","29","500","true","true","53","3","14","none","18","1481","6","74","344","12854.5","350"
"390","29","500","true","true","53","3","14","none","18","961","13","48","336","8053.5","349"
"388","29","500","true","true","53","3","14","none","18","1181","9","59","310","9487.25","319"
"389","29","500","true","true","53","3","14","none","18","1141","10","57","259","6890","269"
"394","29","500","true","true","53","3","14","none","18","961","12","48","336","7960.75","348"
"392","29","500","true","true","53","3","14","none","18","1001","13","50","309","8077.75","322"
"391","29","500","true","true","53","3","14","none","18","1121","8","56","333","7764","341"
"395","29","500","true","true","53","3","14","none","18","1181","9","59","316","8278.25","325"
"397","29","500","true","true","53","3","14","none","18","981","9","49","319","7400","328"
"396","29","500","true","true","53","3","14","none","18","1121","9","56","282","8120.25","291"
"398","29","500","true","true","53","3","14","none","18","1221","11","61","370","13676.25","381"
"399","29","500","true","true","53","3","14","none","18","1121","9","56","332","8447.75","341"
"402","29","500","true","true","53","3","14","lockdown_worker+retired","18","981","0","49","69","16998.75","69"
"406","29","500","true","true","53","3","14","lockdown_worker+retired","18","621","3","31","35","10611.25","38"
"400","29","500","true","true","53","3","14","none","18","1061","10","53","298","7814.75","308"
"393","29","500","true","true","53","3","14","none","18","1801","11","90","353","19442.25","364"
"409","29","500","true","true","53","3","14","lockdown_worker+retired","18","581","0","29","22","9836.25","22"
"405","29","500","true","true","53","3","14","lockdown_worker+retired","18","961","8","48","193","17087.75","201"
"413","29","500","true","true","53","3","14","lockdown_worker+retired","18","461","0","23","14","7815","14"
"403","29","500","true","true","53","3","14","lockdown_worker+retired","18","1441","1","72","76","24805.75","77"
"411","29","500","true","true","53","3","14","lockdown_worker+retired","18","621","1","31","24","10534","25"
"415","29","500","true","true","53","3","14","lockdown_worker+retired","18","321","0","16","7","5406.75","7"
"414","29","500","true","true","53","3","14","lockdown_worker+retired","18","381","0","19","8","6422.25","8"
"401","29","500","true","true","53","3","14","lockdown_worker+retired","18","1541","3","77","160","27257.25","163"
"407","29","500","true","true","53","3","14","lockdown_worker+retired","18","1521","1","76","78","26227.75","79"
"404","29","500","true","true","53","3","14","lockdown_worker+retired","18","1621","2","81","87","28107.25","89"
"417","29","500","true","true","53","3","14","lockdown_worker+retired","18","421","1","21","10","7084","11"
"408","29","500","true","true","53","3","14","lockdown_worker+retired","18","1541","4","77","143","27359.75","147"
"412","29","500","true","true","53","3","14","lockdown_worker+retired","18","1101","0","55","60","19051.5","60"
"420","29","500","true","true","53","3","14","lockdown_worker+retired","18","861","0","43","57","14734.5","57"
"410","29","500","true","true","53","3","14","lockdown_worker+retired","18","1501","3","75","163","26612.75","166"
"418","29","500","true","true","53","3","14","lockdown_worker+retired","18","961","0","48","55","16458.75","55"
"423","29","500","true","true","53","3","14","lockdown_worker+retired","18","701","0","35","42","11969.25","42"
"419","29","500","true","true","53","3","14","lockdown_worker+retired","18","1021","0","51","53","17526","53"
"416","29","500","true","true","53","3","14","lockdown_worker+retired","18","1421","2","71","177","24516.25","179"
"429","29","500","true","true","53","3","14","lockdown_worker+retired","18","461","0","23","15","7798.5","15"
"427","29","500","true","true","53","3","14","lockdown_worker+retired","18","701","0","35","33","11939.25","33"
"425","29","500","true","true","53","3","14","lockdown_worker+retired","18","1121","2","56","88","19421","90"
"422","29","500","true","true","53","3","14","lockdown_worker+retired","18","1281","4","64","139","21972.75","143"
"435","29","500","true","true","53","3","14","lockdown_worker+retired","18","281","0","14","6","4731","6"
"428","29","500","true","true","53","3","14","lockdown_worker+retired","18","861","3","43","82","14902","85"
"434","29","500","true","true","53","3","14","lockdown_worker+retired","18","561","0","28","18","9497.25","18"
"421","29","500","true","true","53","3","14","lockdown_worker+retired","18","1521","3","76","130","26852.75","133"
"426","29","500","true","true","53","3","14","lockdown_worker+retired","18","1561","6","78","172","27870.25","178"
"436","29","500","true","true","53","3","14","lockdown_worker+retired","18","561","1","28","13","9460","14"
"424","29","500","true","true","53","3","14","lockdown_worker+retired","18","1661","3","83","186","29795","189"
"439","29","500","true","true","53","3","14","lockdown_worker+retired","18","481","0","24","15","8127","15"
"438","29","500","true","true","53","3","14","lockdown_worker+retired","18","481","0","24","16","8125.5","16"
"432","29","500","true","true","53","3","14","lockdown_worker+retired","18","1141","2","57","133","20123.75","135"
"437","29","500","true","true","53","3","14","lockdown_worker+retired","18","741","0","37","52","12687","52"
"446","29","500","true","true","53","3","14","lockdown_worker+retired","18","341","0","17","7","5737.5","7"
"441","29","500","true","true","53","3","14","lockdown_worker+retired","18","541","2","27","19","9151.75","21"
"430","29","500","true","true","53","3","14","lockdown_worker+retired","18","1701","3","85","135","29743.25","138"
"431","29","500","true","true","53","3","14","lockdown_worker+retired","18","1621","4","81","167","28380.75","171"
"444","29","500","true","true","53","3","14","lockdown_worker+retired","18","561","0","28","22","9549","22"
"445","29","500","true","true","53","3","14","lockdown_worker+retired","18","721","1","36","30","12290.5","31"
"448","29","500","true","true","53","3","14","lockdown_worker+retired","18","521","1","26","13","8819.25","14"
"442","29","500","true","true","53","3","14","lockdown_worker+retired","18","941","0","47","91","16454.25","91"
"433","29","500","true","true","53","3","14","lockdown_worker+retired","18","1761","3","88","121","31135","124"
"452","29","500","true","true","53","3","14","lockdown_worker+retired","18","621","2","31","17","10510","19"
"449","29","500","true","true","53","3","14","lockdown_worker+retired","18","721","0","36","71","12462.75","71"
"440","29","500","true","true","53","3","14","lockdown_worker+retired","18","1601","1","80","60","27623","61"
"450","29","500","true","true","53","3","14","lockdown_worker+retired","18","741","1","37","21","12566.5","22"
"451","29","500","true","true","53","3","14","lockdown_worker+retired","18","901","0","45","82","15153","82"
"443","29","500","true","true","53","3","14","lockdown_worker+retired","18","1621","2","81","139","28559.75","141"
"453","29","500","true","true","53","3","14","lockdown_worker+retired","18","861","0","43","48","14772.75","48"
"455","29","500","true","true","53","3","14","lockdown_worker+retired","18","801","0","40","19","13594.5","19"
"454","29","500","true","true","53","3","14","lockdown_worker+retired","18","981","4","49","129","17334","133"
"464","29","500","true","true","53","3","14","lockdown_worker+retired","18","401","1","20","10","6768.5","11"
"463","29","500","true","true","53","3","14","lockdown_worker+retired","18","461","0","23","17","7794.75","17"
"462","29","500","true","true","53","3","14","lockdown_worker+retired","18","541","0","27","33","9195","33"
"458","29","500","true","true","53","3","14","lockdown_worker+retired","18","841","0","42","30","14246.25","30"
"447","29","500","true","true","53","3","14","lockdown_worker+retired","18","1901","2","95","169","33552","171"
"460","29","500","true","true","53","3","14","lockdown_worker+retired","18","801","1","40","53","13441.5","54"
"461","29","500","true","true","53","3","14","lockdown_worker+retired","18","841","1","42","49","14396.5","50"
"456","29","500","true","true","53","3","14","lockdown_worker+retired","18","1521","1","76","76","26214","77"
"465","29","500","true","true","53","3","14","lockdown_worker+retired","18","741","4","37","59","12741","63"
"468","29","500","true","true","53","3","14","lockdown_worker+retired","18","421","0","21","17","7133.25","17"
"471","29","500","true","true","53","3","14","lockdown_worker+retired","18","421","0","21","15","7121.25","15"
"470","29","500","true","true","53","3","14","lockdown_worker+retired","18","501","1","25","21","8486","22"
"466","29","500","true","true","53","3","14","lockdown_worker+retired","18","901","0","45","69","15500.25","69"
"474","29","500","true","true","53","3","14","lockdown_worker+retired","18","481","0","24","16","8133.75","16"
"476","29","500","true","true","53","3","14","lockdown_worker+retired","18","441","1","22","24","7487","25"
"475","29","500","true","true","53","3","14","lockdown_worker+retired","18","461","0","23","11","7762.5","11"
"469","29","500","true","true","53","3","14","lockdown_worker+retired","18","881","3","44","36","14716.75","39"
"467","29","500","true","true","53","3","14","lockdown_worker+retired","18","981","6","49","121","17146.25","127"
"473","29","500","true","true","53","3","14","lockdown_worker+retired","18","681","1","34","35","11571.25","36"
"472","29","500","true","true","53","3","14","lockdown_worker+retired","18","1261","0","63","45","21559.5","45"
"477","29","500","true","true","53","3","14","lockdown_worker+retired","18","961","0","48","41","16365.75","41"
"457","29","500","true","true","53","3","14","lockdown_worker+retired","18","2241","6","112","144","39669","150"
"459","29","500","true","true","53","3","14","lockdown_worker+retired","18","1981","3","99","162","34787.5","165"
"482","29","500","true","true","53","3","14","lockdown_worker+retired","18","581","0","29","30","9867.75","30"
"479","29","500","true","true","53","3","14","lockdown_worker+retired","18","1001","1","50","65","17242.25","66"
"478","29","500","true","true","53","3","14","lockdown_worker+retired","18","1121","5","56","149","19989","154"
"480","29","500","true","true","53","3","14","lockdown_worker+retired","18","1081","0","54","43","18476.25","43"
"483","29","500","true","true","53","3","14","lockdown_worker+retired","18","921","3","46","78","15889.25","81"
"485","29","500","true","true","53","3","14","lockdown_worker+retired","18","741","1","37","59","12757.5","60"
"487","29","500","true","true","53","3","14","lockdown_worker+retired","18","741","2","37","72","12738","74"
"481","29","500","true","true","53","3","14","lockdown_worker+retired","18","1441","1","72","102","25017.5","103"
"489","29","500","true","true","53","3","14","lockdown_worker+retired","18","881","1","44","54","15034.75","55"
"493","29","500","true","true","53","3","14","lockdown_worker+retired","18","641","0","32","33","10898.25","33"
"486","29","500","true","true","53","3","14","lockdown_worker+retired","18","1241","0","62","116","21843","116"
"484","29","500","true","true","53","3","14","lockdown_worker+retired","18","1461","1","73","163","26173","164"
"497","29","500","true","true","53","3","14","lockdown_worker+retired","18","441","1","22","20","7472.5","21"
"490","29","500","true","true","53","3","14","lockdown_worker+retired","18","1321","0","66","80","22819.5","80"
"496","29","500","true","true","53","3","14","lockdown_worker+retired","18","721","1","36","65","12403.5","66"
"488","29","500","true","true","53","3","14","lockdown_worker+retired","18","1521","4","76","184","27155.5","188"
"499","29","500","true","true","53","3","14","lockdown_worker+retired","18","721","1","36","70","12435.75","71"
"494","29","500","true","true","53","3","14","lockdown_worker+retired","18","1461","2","73","134","25631.5","136"
"491","29","500","true","true","53","3","14","lockdown_worker+retired","18","1721","1","86","122","30112.75","123"
"498","29","500","true","true","53","3","14","lockdown_worker+retired","18","1221","4","61","79","21018.75","83"
"492","29","500","true","true","53","3","14","lockdown_worker+retired","18","1941","3","97","113","34152","116"
"500","29","500","true","true","53","3","14","lockdown_worker+retired","18","1301","4","65","131","22685","135"
"502","29","500","true","true","53","3","14","lockdown_retired+student","18","1221","8","61","291","14381.5","299"
"503","29","500","true","true","53","3","14","lockdown_retired+student","18","1061","2","53","187","10322.5","189"
"504","29","500","true","true","53","3","14","lockdown_retired+student","18","1141","4","57","298","12773","302"
"501","29","500","true","true","53","3","14","lockdown_retired+student","18","1481","4","74","213","15773.5","217"
"508","29","500","true","true","53","3","14","lockdown_retired+student","18","1101","4","55","270","12966.5","274"
"505","29","500","true","true","53","3","14","lockdown_retired+student","18","1281","6","64","316","14382","322"
"495","29","500","true","true","53","3","14","lockdown_worker+retired","18","2521","4","126","169","45271.5","173"
"507","29","500","true","true","53","3","14","lockdown_retired+student","18","1561","6","78","260","16337.5","266"
"512","29","500","true","true","53","3","14","lockdown_retired+student","18","921","6","46","238","9503","244"
"513","29","500","true","true","53","3","14","lockdown_retired+student","18","1001","4","50","276","12080.5","280"
"509","29","500","true","true","53","3","14","lockdown_retired+student","18","1541","6","77","255","17657","261"
"506","29","500","true","true","53","3","14","lockdown_retired+student","18","2261","12","113","335","29526.5","347"
"510","29","500","true","true","53","3","14","lockdown_retired+student","18","1941","6","97","313","24919","319"
"514","29","500","true","true","53","3","14","lockdown_retired+student","18","1281","2","64","198","12816.5","200"
"515","29","500","true","true","53","3","14","lockdown_retired+student","18","1181","8","59","297","13450.5","305"
"517","29","500","true","true","53","3","14","lockdown_retired+student","18","1101","11","55","289","13032.5","300"
"511","29","500","true","true","53","3","14","lockdown_retired+student","18","1981","4","99","313","26451.5","317"
"516","29","500","true","true","53","3","14","lockdown_retired+student","18","1661","3","83","230","18579.5","233"
"520","29","500","true","true","53","3","14","lockdown_retired+student","18","1061","2","53","274","12003.5","276"
"519","29","500","true","true","53","3","14","lockdown_retired+student","18","1341","6","67","278","14572.5","284"
"523","29","500","true","true","53","3","14","lockdown_retired+student","18","1101","7","55","294","12432","301"
"521","29","500","true","true","53","3","14","lockdown_retired+student","18","1161","5","58","243","12855.5","248"
"522","29","500","true","true","53","3","14","lockdown_retired+student","18","1081","9","54","321","12985.5","330"
"518","29","500","true","true","53","3","14","lockdown_retired+student","18","1501","6","75","284","16774","290"
"527","29","500","true","true","53","3","14","lockdown_retired+student","18","921","6","46","264","10217.5","270"
"525","29","500","true","true","53","3","14","lockdown_retired+student","18","1281","3","64","286","14885","289"
"524","29","500","true","true","53","3","14","lockdown_retired+student","18","1401","4","70","213","15204","217"
"526","29","500","true","true","53","3","14","lockdown_retired+student","18","1341","6","67","164","12898.5","170"
"528","29","500","true","true","53","3","14","lockdown_retired+student","18","1281","3","64","237","13925.5","240"
"531","29","500","true","true","53","3","14","lockdown_retired+student","18","921","7","46","291","10338.5","298"
"529","29","500","true","true","53","3","14","lockdown_retired+student","18","1121","8","56","305","12939","313"
"530","29","500","true","true","53","3","14","lockdown_retired+student","18","1061","5","53","282","11734","287"
"532","29","500","true","true","53","3","14","lockdown_retired+student","18","961","6","48","252","11111","258"
"537","29","500","true","true","53","3","14","lockdown_retired+student","18","1101","2","55","218","11616","220"
"536","29","500","true","true","53","3","14","lockdown_retired+student","18","1181","5","59","283","13754","288"
"538","29","500","true","true","53","3","14","lockdown_retired+student","18","1281","6","64","268","15095","274"
"540","29","500","true","true","53","3","14","lockdown_retired+student","18","1101","4","55","247","11774.5","251"
"541","29","500","true","true","53","3","14","lockdown_retired+student","18","1081","1","54","264","11883","265"
"533","29","500","true","true","53","3","14","lockdown_retired+student","18","1761","2","88","182","16546","184"
"542","29","500","true","true","53","3","14","lockdown_retired+student","18","1121","5","56","225","11706.5","230"
"535","29","500","true","true","53","3","14","lockdown_retired+student","18","1521","5","76","261","17265","266"
"544","29","500","true","true","53","3","14","lockdown_retired+student","18","1141","3","57","152","10448.5","155"
"543","29","500","true","true","53","3","14","lockdown_retired+student","18","1441","2","72","197","14710.5","199"
"539","29","500","true","true","53","3","14","lockdown_retired+student","18","1641","8","82","253","16636.5","261"
"534","29","500","true","true","53","3","14","lockdown_retired+student","18","2261","3","113","237","26456.5","240"
"545","29","500","true","true","53","3","14","lockdown_retired+student","18","1181","9","59","284","14090.5","293"
"549","29","500","true","true","53","3","14","lockdown_retired+student","18","1001","5","50","197","10378","202"
"551","29","500","true","true","53","3","14","lockdown_retired+student","18","1261","7","63","181","12476","188"
"546","29","500","true","true","53","3","14","lockdown_retired+student","18","1461","3","73","263","16630","266"
"550","29","500","true","true","53","3","14","lockdown_retired+student","18","1281","5","64","277","16064","282"
"547","29","500","true","true","53","3","14","lockdown_retired+student","18","1521","8","76","326","19317.5","334"
"548","29","500","true","true","53","3","14","lockdown_retired+student","18","1661","4","83","250","18428.5","254"
"554","29","500","true","true","53","3","14","lockdown_retired+student","18","1141","9","57","254","12813","263"
"555","29","500","true","true","53","3","14","lockdown_retired+student","18","1081","3","54","260","11927.5","263"
"552","29","500","true","true","53","3","14","lockdown_retired+student","18","1301","4","65","265","14157","269"
"558","29","500","true","true","53","3","14","lockdown_retired+student","18","1041","4","52","263","11454","267"
"556","29","500","true","true","53","3","14","lockdown_retired+student","18","1481","4","74","262","17187","266"
"557","29","500","true","true","53","3","14","lockdown_retired+student","18","1301","6","65","291","15752.5","297"
"553","29","500","true","true","53","3","14","lockdown_retired+student","18","2141","9","107","251","21343.5","260"
"559","29","500","true","true","53","3","14","lockdown_retired+student","18","1301","4","65","292","15084","296"
"561","29","500","true","true","53","3","14","lockdown_retired+student","18","1101","4","55","282","13216.5","286"
"564","29","500","true","true","53","3","14","lockdown_retired+student","18","1181","6","59","277","13735.5","283"
"565","29","500","true","true","53","3","14","lockdown_retired+student","18","1001","5","50","304","11901.5","309"
"562","29","500","true","true","53","3","14","lockdown_retired+student","18","1401","4","70","249","14636","253"
"563","29","500","true","true","53","3","14","lockdown_retired+student","18","1441","5","72","308","18336.5","313"
"566","29","500","true","true","53","3","14","lockdown_retired+student","18","1161","5","58","269","13141","274"
"560","29","500","true","true","53","3","14","lockdown_retired+student","18","2041","12","102","294","24031","306"
"567","29","500","true","true","53","3","14","lockdown_retired+student","18","1301","6","65","255","15020.5","261"
"569","29","500","true","true","53","3","14","lockdown_retired+student","18","1261","9","63","286","15139.5","295"
"570","29","500","true","true","53","3","14","lockdown_retired+student","18","1181","6","59","271","13213","277"
"571","29","500","true","true","53","3","14","lockdown_retired+student","18","1201","8","60","267","13196.5","275"
"568","29","500","true","true","53","3","14","lockdown_retired+student","18","1761","3","88","343","24818","346"
"573","29","500","true","true","53","3","14","lockdown_retired+student","18","1061","7","53","292","12298","299"
"581","29","500","true","true","53","3","14","lockdown_retired+student","18","561","3","28","11","4051.5","14"
"574","29","500","true","true","53","3","14","lockdown_retired+student","18","1161","11","58","254","12508.5","265"
"572","29","500","true","true","53","3","14","lockdown_retired+student","18","1421","6","71","318","17911","324"
"576","29","500","true","true","53","3","14","lockdown_retired+student","18","1261","6","63","253","13944.5","259"
"575","29","500","true","true","53","3","14","lockdown_retired+student","18","1501","10","75","262","16305.5","272"
"577","29","500","true","true","53","3","14","lockdown_retired+student","18","1121","4","56","295","13572.5","299"
"578","29","500","true","true","53","3","14","lockdown_retired+student","18","1421","9","71","294","17138","303"
"579","29","500","true","true","53","3","14","lockdown_retired+student","18","1721","6","86","341","24454.5","347"
"585","29","500","true","true","53","3","14","lockdown_retired+student","18","1181","9","59","227","12891.5","236"
"583","29","500","true","true","53","3","14","lockdown_retired+student","18","1181","5","59","257","13661.5","262"
"580","29","500","true","true","53","3","14","lockdown_retired+student","18","1701","4","85","212","18721","216"
"582","29","500","true","true","53","3","14","lockdown_retired+student","18","1561","7","78","284","18940","291"
"586","29","500","true","true","53","3","14","lockdown_retired+student","18","1261","4","63","268","14210.5","272"
"588","29","500","true","true","53","3","14","lockdown_retired+student","18","1381","7","69","303","17213.5","310"
"587","29","500","true","true","53","3","14","lockdown_retired+student","18","1521","3","76","225","15169","228"
"584","29","500","true","true","53","3","14","lockdown_retired+student","18","1881","3","94","250","21662.5","253"
"589","29","500","true","true","53","3","14","lockdown_retired+student","18","1381","4","69","284","16109","288"
"592","29","500","true","true","53","3","14","lockdown_retired+student","18","1141","5","57","178","11209","183"
"590","29","500","true","true","53","3","14","lockdown_retired+student","18","1561","0","78","251","18103","251"
"593","29","500","true","true","53","3","14","lockdown_retired+student","18","1301","4","65","257","15365.5","261"
"591","29","500","true","true","53","3","14","lockdown_retired+student","18","1581","5","79","264","18568.5","269"
"597","29","500","true","true","53","3","14","lockdown_retired+student","18","1001","6","50","248","10852","254"
"594","29","500","true","true","53","3","14","lockdown_retired+student","18","1101","9","55","305","13227","314"
"596","29","500","true","true","53","3","14","lockdown_retired+student","18","1161","9","58","264","13195","273"
"602","29","500","true","true","53","3","14","lockdown_student+worker","18","421","2","21","10","7007","12"
"595","29","500","true","true","53","3","14","lockdown_retired+student","18","1241","4","62","299","13989","303"
"600","29","500","true","true","53","3","14","lockdown_retired+student","18","1121","5","56","261","12703","266"
"605","29","500","true","true","53","3","14","lockdown_student+worker","18","561","0","28","43","9454.5","43"
"599","29","500","true","true","53","3","14","lockdown_retired+student","18","1081","5","54","297","13032.5","302"
"603","29","500","true","true","53","3","14","lockdown_student+worker","18","801","0","40","31","13441.5","31"
"601","29","500","true","true","53","3","14","lockdown_student+worker","18","1261","6","63","108","21727","114"
"604","29","500","true","true","53","3","14","lockdown_student+worker","18","921","1","46","48","15500.5","49"
"598","29","500","true","true","53","3","14","lockdown_retired+student","18","1881","2","94","280","23230.5","282"
"606","29","500","true","true","53","3","14","lockdown_student+worker","18","1081","4","54","106","18525","110"
"611","29","500","true","true","53","3","14","lockdown_student+worker","18","721","2","36","25","12079.5","27"
"607","29","500","true","true","53","3","14","lockdown_student+worker","18","1181","1","59","103","20357","104"
"614","29","500","true","true","53","3","14","lockdown_student+worker","18","681","3","34","61","11533.5","64"
"608","29","500","true","true","53","3","14","lockdown_student+worker","18","1441","5","72","123","24837.5","128"
"617","29","500","true","true","53","3","14","lockdown_student+worker","18","741","0","37","28","12372","28"
"616","29","500","true","true","53","3","14","lockdown_student+worker","18","981","1","49","80","16702.5","81"
"609","29","500","true","true","53","3","14","lockdown_student+worker","18","1661","0","83","58","28065","58"
"612","29","500","true","true","53","3","14","lockdown_student+worker","18","1201","3","60","80","20513","83"
"613","29","500","true","true","53","3","14","lockdown_student+worker","18","1341","5","67","76","22718.5","81"
"618","29","500","true","true","53","3","14","lockdown_student+worker","18","881","2","44","54","14957","56"
"622","29","500","true","true","53","3","14","lockdown_student+worker","18","561","0","28","19","9373","19"
"615","29","500","true","true","53","3","14","lockdown_student+worker","18","1301","4","65","55","21963","59"
"620","29","500","true","true","53","3","14","lockdown_student+worker","18","861","1","43","37","14532.5","38"
"621","29","500","true","true","53","3","14","lockdown_student+worker","18","681","2","34","41","11464","43"
"623","29","500","true","true","53","3","14","lockdown_student+worker","18","701","3","35","44","11814","47"
"610","29","500","true","true","53","3","14","lockdown_student+worker","18","2041","3","102","155","34860.5","158"
"625","29","500","true","true","53","3","14","lockdown_student+worker","18","581","2","29","33","9443.5","35"
"619","29","500","true","true","53","3","14","lockdown_student+worker","18","1561","2","78","103","26832.5","105"
"630","29","500","true","true","53","3","14","lockdown_student+worker","18","741","0","37","34","12476","34"
"626","29","500","true","true","53","3","14","lockdown_student+worker","18","1101","2","55","34","18488.5","36"
